chromosome,start,end,enhancer,count,length,s_entropy
chr12,6250118,6250545,chr12:6250118-6250545,1,428,9.986186998071673
chr12,6332021,6332332,chr12:6332021-6332332,1,312,9.478708238965918
chr12,6335136,6335793,chr12:6335136-6335793,1,658,10.602794329108542
chr12,6445143,6445640,chr12:6445143-6445640,1,498,10.284676165798647
chr12,6454526,6454970,chr12:6454526-6454970,1,445,10.054502250871725
chr12,6901890,6902092,chr12:6901890-6902092,2,203,8.949706383841022
chr12,7040569,7040832,chr12:7040569-7040832,1,264,9.131657406903875
chr12,8123169,8123746,chr12:8123169-8123746,2,578,10.322158596679397
chr12,8147722,8148111,chr12:8147722-8148111,3,390,9.857783615791552
chr12,8307747,8307921,chr12:8307747-8307921,1,175,8.721941219380215
chr12,8645815,8646074,chr12:8645815-8646074,1,260,9.284547919121248
chr12,8763701,8764050,chr12:8763701-8764050,2,350,9.715224827943683
chr12,8825073,8825336,chr12:8825073-8825336,2,264,9.342866929881245
chr12,8840377,8840836,chr12:8840377-8840836,1,460,10.106454382041262
chr12,8969039,8969453,chr12:8969039-8969453,1,415,9.870507632316992
chr12,9263143,9263504,chr12:9263143-9263504,2,362,9.647351273900984
chr12,9803369,9803672,chr12:9803369-9803672,1,304,9.460576298713805
chr12,9855016,9855380,chr12:9855016-9855380,1,365,9.817428129522977
chr12,9874465,9874635,chr12:9874465-9874635,1,171,8.715754643247507
chr12,9910959,9911930,chr12:9910959-9911930,3,972,11.12969051644277
chr12,9917181,9917686,chr12:9917181-9917686,1,506,10.225574320659554
chr12,10113074,10113503,chr12:10113074-10113503,1,430,10.012145200208707
chr12,10125966,10127012,chr12:10125966-10127012,1,1047,11.313572758502199
chr12,10220622,10220778,chr12:10220622-10220778,1,157,8.567554902482287
chr12,10281058,10281708,chr12:10281058-10281708,1,651,10.57538565231769
chr12,10441756,10441953,chr12:10441756-10441953,1,198,8.910695307931505
chr12,10514396,10514426,chr12:10514396-10514426,1,31,6.290150539732483
chr12,10712275,10712375,chr12:10712275-10712375,1,101,7.3012689941375
chr12,10794413,10794704,chr12:10794413-10794704,1,292,9.48387831628293
chr12,11648641,11648718,chr12:11648641-11648718,1,78,7.553801674530971
chr12,11716028,11716373,chr12:11716028-11716373,1,346,9.70667494055547
chr12,11731456,11731873,chr12:11731456-11731873,1,418,10.007855346297884
chr12,11736764,11737137,chr12:11736764-11737137,1,374,9.831236177599896
chr12,11887448,11887775,chr12:11887448-11887775,1,328,9.569812584249695
chr12,11893113,11893308,chr12:11893113-11893308,1,196,8.828814744679025
chr12,11911642,11913422,chr12:11911642-11913422,1,1781,12.05046075005272
chr12,11915588,11916131,chr12:11915588-11916131,1,544,10.370184715308136
chr12,11962714,11963062,chr12:11962714-11963062,1,349,9.551500295960164
chr12,11966137,11966507,chr12:11966137-11966507,1,371,9.8302894981076
chr12,11976145,11976420,chr12:11976145-11976420,1,276,9.346305283817097
chr12,11986979,11987463,chr12:11986979-11987463,1,485,10.19733225731525
chr12,12016846,12017194,chr12:12016846-12017194,2,349,9.756473386335498
chr12,12161273,12161524,chr12:12161273-12161524,1,252,9.22821703891556
chr12,12162075,12162513,chr12:12162075-12162513,1,439,10.061152186448874
chr12,12164636,12164912,chr12:12164636-12164912,1,277,9.296194416992467
chr12,12594845,12595716,chr12:12594845-12595716,1,872,10.916878030123923
chr12,12872470,12873013,chr12:12872470-12873013,1,544,10.298403857915511
chr12,12960939,12961466,chr12:12960939-12961466,1,528,10.291877398489873
chr12,13056884,13057235,chr12:13056884-13057235,2,352,9.730950044049585
chr12,13331850,13332340,chr12:13331850-13332340,1,491,10.106384236318222
chr12,13359236,13359687,chr12:13359236-13359687,1,452,10.14204863497607
chr12,13677891,13678188,chr12:13677891-13678188,1,298,9.520080397376368
chr12,14410616,14411017,chr12:14410616-14411017,1,402,9.931009286383969
chr12,14413561,14413925,chr12:14413561-14413925,1,365,9.7008808966419
chr12,14420572,14420772,chr12:14420572-14420772,1,201,8.945511405596074
chr12,14994752,14995023,chr12:14994752-14995023,1,272,9.435287005371901
chr12,15105208,15105676,chr12:15105208-15105676,1,469,10.12091518257787
chr12,15111199,15111865,chr12:15111199-15111865,1,667,10.609943042204463
chr12,15408630,15408974,chr12:15408630-15408974,1,345,9.684092457807104
chr12,16328940,16329270,chr12:16328940-16329270,1,331,9.47313277955545
chr12,16554253,16554721,chr12:16554253-16554721,2,469,10.128252624062922
chr12,18511225,18511610,chr12:18511225-18511610,1,386,9.898763859879114
chr12,18975317,18975464,chr12:18975317-18975464,1,148,8.47170903956468
chr12,19284166,19284563,chr12:19284166-19284563,1,398,9.854368521127368
chr12,20039612,20040013,chr12:20039612-20040013,1,402,9.83356547997171
chr12,20099675,20099840,chr12:20099675-20099840,1,166,8.652125839457565
chr12,20732540,20732626,chr12:20732540-20732626,1,87,7.776235695044862
chr12,23324864,23325062,chr12:23324864-23325062,1,199,8.789379454882836
chr12,23830380,23830650,chr12:23830380-23830650,1,271,9.2902735661065865
chr12,24024456,24024847,chr12:24024456-24024847,1,392,9.795841636703592
chr12,24062598,24062930,chr12:24062598-24062930,1,333,9.659562077232863
chr12,24673435,24673806,chr12:24673435-24673806,1,372,9.800029136283294
chr12,24814586,24815271,chr12:24814586-24815271,1,686,10.715088272841685
chr12,24816913,24817959,chr12:24816913-24817959,1,1047,11.266550172290138
chr12,24861897,24862673,chr12:24861897-24862673,1,777,10.889472947901066
chr12,24868118,24868494,chr12:24868118-24868494,1,377,9.843488077636172
chr12,24871584,24871922,chr12:24871584-24871922,3,339,9.664871817906645
chr12,24877716,24878227,chr12:24877716-24878227,1,512,10.231711216368021
chr12,24881474,24881628,chr12:24881474-24881628,1,155,8.543455044538282
chr12,24895336,24895635,chr12:24895336-24895635,1,300,9.527615435141326
chr12,24903057,24903444,chr12:24903057-24903444,1,388,9.866474102055815
chr12,24952536,24952732,chr12:24952536-24952732,1,197,8.84503980906092
chr12,25099512,25100288,chr12:25099512-25100288,1,777,10.68375361934736
chr12,26373178,26373551,chr12:26373178-26373551,1,374,9.71627396331266
chr12,26435526,26435801,chr12:26435526-26435801,1,276,9.412662227062421
chr12,26522536,26522924,chr12:26522536-26522924,1,389,9.873790318934171
chr12,26538001,26538320,chr12:26538001-26538320,1,320,9.660201901588406
chr12,26658315,26658658,chr12:26658315-26658658,1,344,9.676912357537152
chr12,26889779,26890108,chr12:26889779-26890108,1,330,9.619749474908035
chr12,27031783,27031911,chr12:27031783-27031911,1,129,8.299913611574363
chr12,27391259,27391571,chr12:27391259-27391571,1,313,9.549996576363256
chr12,27430817,27431042,chr12:27430817-27431042,1,226,9.096058397824354
chr12,27702695,27702969,chr12:27702695-27702969,1,275,9.341239684156847
chr12,27726864,27727242,chr12:27726864-27727242,1,379,9.811135546232777
chr12,28179755,28179885,chr12:28179755-28179885,1,131,8.381752164333038
chr12,28283625,28284072,chr12:28283625-28284072,1,448,9.994979585116994
chr12,28933073,28933289,chr12:28933073-28933289,1,217,9.022995903781025
chr12,28945998,28946288,chr12:28945998-28946288,3,291,9.440799144956234
chr12,29255855,29256205,chr12:29255855-29256205,1,351,9.685196414336913
chr12,29256492,29256711,chr12:29256492-29256711,2,220,9.017152674344718
chr12,29312653,29312987,chr12:29312653-29312987,1,335,9.653352748156196
chr12,29323817,29323981,chr12:29323817-29323981,1,165,8.597004157064326
chr12,29329938,29330173,chr12:29329938-29330173,1,236,9.109010593145632
chr12,29360104,29360380,chr12:29360104-29360380,1,277,9.362151573807141
chr12,29395961,29396397,chr12:29395961-29396397,1,437,10.013977334313271
chr12,29489399,29489493,chr12:29489399-29489493,1,95,7.686723509318783
chr12,30570849,30571198,chr12:30570849-30571198,1,350,9.753020005335891
chr12,30575373,30575740,chr12:30575373-30575740,2,368,9.678357919218728
chr12,31899631,31900083,chr12:31899631-31900083,1,453,10.093584295938884
chr12,32012588,32013002,chr12:32012588-32013002,1,415,9.908980935489293
chr12,32204633,32204870,chr12:32204633-32204870,2,238,9.15364491006525
chr12,32405506,32405740,chr12:32405506-32405740,1,235,9.101003388436347
chr12,32465088,32465196,chr12:32465088-32465196,1,109,8.029529715992393
chr12,39766876,39767120,chr12:39766876-39767120,1,245,9.1895885765402
chr12,40547313,40547537,chr12:40547313-40547537,1,225,9.092869108187632
chr12,40602572,40602837,chr12:40602572-40602837,1,266,9.315869407060807
chr12,41393179,41393524,chr12:41393179-41393524,1,346,9.625830012155019
chr12,41680022,41680168,chr12:41680022-41680168,1,147,8.23656059416226
chr12,42598855,42599145,chr12:42598855-42599145,1,291,9.378790727864471
chr12,43159561,43159769,chr12:43159561-43159769,2,209,8.990264855522259
chr12,44944990,44945321,chr12:44944990-44945321,1,332,9.576390136380404
chr12,45236452,45236616,chr12:45236452-45236616,1,165,8.635794190919947
chr12,45264449,45264779,chr12:45264449-45264779,1,331,9.60579222998
chr12,45626822,45627300,chr12:45626822-45627300,1,479,10.159062130964138
chr12,45644542,45644793,chr12:45644542-45644793,1,252,9.17262450785297
chr12,46608402,46609191,chr12:46608402-46609191,1,790,10.89712078363248
chr12,46867492,46867759,chr12:46867492-46867759,1,268,9.285352034005252
chr12,46886273,46886657,chr12:46886273-46886657,1,385,9.844416293289552
chr12,46949340,46949533,chr12:46949340-46949533,1,194,8.803425161137403
chr12,47058276,47058667,chr12:47058276-47058667,2,392,9.894498900151854
chr12,47191369,47191677,chr12:47191369-47191677,1,309,9.505200980744682
chr12,47482441,47482676,chr12:47482441-47482676,1,236,9.077485253373071
chr12,47606052,47606349,chr12:47606052-47606349,1,298,9.512487340352475
chr12,47670448,47670925,chr12:47670448-47670925,1,478,10.182739192136964
chr12,47754530,47754854,chr12:47754530-47754854,1,325,9.613673750425557
chr12,47787801,47788194,chr12:47787801-47788194,1,394,9.941734898031573
chr12,48202856,48203019,chr12:48202856-48203019,1,164,8.68847984917977
chr12,48215602,48215961,chr12:48215602-48215961,1,360,9.800062055380224
chr12,48227481,48227636,chr12:48227481-48227636,1,156,8.546924720190173
chr12,48282882,48283045,chr12:48282882-48283045,1,164,8.628003617555558
chr12,49508076,49508435,chr12:49508076-49508435,1,360,9.524782346045853
chr12,49628278,49628526,chr12:49628278-49628526,1,249,9.011174529556618
chr12,49678404,49678529,chr12:49678404-49678529,2,126,8.178561993530542
chr12,49866902,49867154,chr12:49866902-49867154,1,253,9.249170311043285
chr12,50056796,50057319,chr12:50056796-50057319,1,524,10.378107551024623
chr12,50067341,50067888,chr12:50067341-50067888,2,548,10.367437730960352
chr12,50092156,50092464,chr12:50092156-50092464,1,309,9.547577292259437
chr12,50096461,50096860,chr12:50096461-50096860,1,400,9.999159695301312
chr12,50911573,50911988,chr12:50911573-50911988,2,416,9.933516259833524
chr12,50932147,50932418,chr12:50932147-50932418,1,272,9.365670273349762
chr12,51014249,51014685,chr12:51014249-51014685,1,437,10.003554476736326
chr12,51534048,51534251,chr12:51534048-51534251,1,204,8.840980203382433
chr12,51786511,51786834,chr12:51786511-51786834,2,324,9.516432743647949
chr12,51835468,51835599,chr12:51835468-51835599,1,132,8.32038488845149
chr12,52275840,52276039,chr12:52275840-52276039,1,200,8.893027740588446
chr12,52278286,52278855,chr12:52278286-52278855,1,570,10.36653539048076
chr12,52279748,52280043,chr12:52279748-52280043,1,296,9.462766860026782
chr12,52366669,52367046,chr12:52366669-52367046,3,378,9.775912567161967
chr12,52418719,52418897,chr12:52418719-52418897,1,179,8.6414262389825
chr12,52419301,52419935,chr12:52419301-52419935,3,635,10.514622551594742
chr12,52423514,52423824,chr12:52423514-52423824,1,311,9.570078874848255
chr12,52512288,52512603,chr12:52512288-52512603,2,316,9.606988952332706
chr12,52588132,52588259,chr12:52588132-52588259,1,128,8.329536007309581
chr12,52595153,52595538,chr12:52595153-52595538,2,386,9.865482488164979
chr12,52596776,52597514,chr12:52596776-52597514,1,739,10.719634349878616
chr12,52597722,52597879,chr12:52597722-52597879,1,158,8.553748640860087
chr12,52916140,52916794,chr12:52916140-52916794,1,655,10.63992362979327
chr12,52973884,52973999,chr12:52973884-52973999,1,116,8.066718639510478
chr12,53253974,53254173,chr12:53253974-53254173,1,200,8.971345179072003
chr12,53611077,53612140,chr12:53611077-53612140,1,1064,11.315420575240129
chr12,54372759,54373189,chr12:54372759-54373189,1,431,10.006875899169955
chr12,54611719,54612027,chr12:54611719-54612027,1,309,9.352567251117126
chr12,54745877,54746035,chr12:54745877-54746035,1,159,8.476074817158798
chr12,54752671,54753884,chr12:54752671-54753884,1,1214,11.450910145732276
chr12,55385213,55385361,chr12:55385213-55385361,1,149,8.599341392123264
chr12,56069411,56069730,chr12:56069411-56069730,1,320,9.559163105666505
chr12,56356198,56356265,chr12:56356198-56356265,1,68,6.798518637325327
chr12,56831514,56831759,chr12:56831514-56831759,1,246,9.175198468063188
chr12,57326732,57326986,chr12:57326732-57326986,1,255,9.35217300420227
chr12,58758718,58759055,chr12:58758718-58759055,1,338,9.662497628319255
chr12,58819259,58819609,chr12:58819259-58819609,1,351,9.762775049827207
chr12,59061940,59062339,chr12:59061940-59062339,2,400,9.937629848344063
chr12,59462086,59462470,chr12:59462086-59462470,1,385,9.8654440635126
chr12,59478007,59478346,chr12:59478007-59478346,1,340,9.646282936358704
chr12,60093413,60093661,chr12:60093413-60093661,1,249,9.162798882675535
chr12,61958959,61959215,chr12:61958959-61959215,1,257,9.271182758715936
chr12,62278702,62278999,chr12:62278702-62278999,1,298,9.498238533677013
chr12,62525889,62526278,chr12:62525889-62526278,2,390,9.852248998827626
chr12,62605397,62605543,chr12:62605397-62605543,1,147,8.453310736364095
chr12,62609319,62609899,chr12:62609319-62609899,2,581,10.113616290719628
chr12,62998747,62999127,chr12:62998747-62999127,1,381,9.8020485723503
chr12,64574864,64574988,chr12:64574864-64574988,1,125,8.225787373055937
chr12,64955008,64955199,chr12:64955008-64955199,1,192,8.773151650959983
chr12,65005842,65006280,chr12:65005842-65006280,1,439,10.020018748677856
chr12,65019058,65019979,chr12:65019058-65019979,5,922,11.076460151318424
chr12,65176068,65176517,chr12:65176068-65176517,1,450,10.06137930929218
chr12,65194398,65194833,chr12:65194398-65194833,1,436,10.047582739727702
chr12,65888975,65889352,chr12:65888975-65889352,2,378,9.876755695132653
chr12,65930655,65931175,chr12:65930655-65931175,1,521,10.278097423765024
chr12,66025227,66025796,chr12:66025227-66025796,2,570,10.406853002584686
chr12,66027921,66028196,chr12:66027921-66028196,1,276,9.382542456756958
chr12,66028423,66029056,chr12:66028423-66029056,1,634,10.546093763222432
chr12,66034360,66034755,chr12:66034360-66034755,1,396,9.923340532179658
chr12,66042799,66043321,chr12:66042799-66043321,1,523,10.273994524268975
chr12,66048868,66049228,chr12:66048868-66049228,3,361,9.710713715567476
chr12,66060821,66060972,chr12:66060821-66060972,1,152,8.55851447274562
chr12,66089335,66089636,chr12:66089335-66089636,2,302,9.546643944418527
chr12,66286698,66286979,chr12:66286698-66286979,1,282,9.39625128991789
chr12,66311039,66311339,chr12:66311039-66311339,1,301,9.481198861689178
chr12,66316992,66317322,chr12:66316992-66317322,1,331,9.690607089975595
chr12,66319590,66319707,chr12:66319590-66319707,1,118,8.190400593407695
chr12,66584162,66585501,chr12:66584162-66585501,1,1340,11.673645377875793
chr12,66606907,66607172,chr12:66606907-66607172,1,266,9.313000503452143
chr12,66628292,66629290,chr12:66628292-66629290,1,999,11.081353781992446
chr12,66662420,66662780,chr12:66662420-66662780,1,361,9.77313366293533
chr12,67274459,67274765,chr12:67274459-67274765,1,307,9.522548742450127
chr12,67371255,67371618,chr12:67371255-67371618,1,364,9.592981664177124
chr12,68385084,68385454,chr12:68385084-68385454,2,371,9.840881626689578
chr12,68660485,68660819,chr12:68660485-68660819,1,335,9.666394414981939
chr12,68752884,68753357,chr12:68752884-68753357,1,474,10.136886067977324
chr12,68753581,68753851,chr12:68753581-68753851,1,271,9.327688539222219
chr12,68758255,68758343,chr12:68758255-68758343,1,89,7.57954463274607
chr12,68761672,68762016,chr12:68761672-68762016,1,345,9.731774942467537
chr12,68832634,68832995,chr12:68832634-68832995,1,362,9.761636343669736
chr12,68894598,68894866,chr12:68894598-68894866,1,269,9.311870357691387
chr12,69006143,69006530,chr12:69006143-69006530,1,388,9.834545508242238
chr12,69036661,69037118,chr12:69036661-69037118,1,458,10.099180412412723
chr12,69227269,69227544,chr12:69227269-69227544,1,276,9.29222075515535
chr12,69313266,69313951,chr12:69313266-69313951,2,686,10.6737858256129
chr12,69316243,69316419,chr12:69316243-69316419,1,177,8.607878274891476
chr12,69345630,69345835,chr12:69345630-69345835,1,206,8.958833426835236
chr12,69358211,69358538,chr12:69358211-69358538,1,328,9.606315790667626
chr12,69462130,69462730,chr12:69462130-69462730,1,601,10.530863859548042
chr12,69634325,69634686,chr12:69634325-69634686,1,362,9.653730250524681
chr12,69726696,69726959,chr12:69726696-69726959,1,264,9.303778267184065
chr12,70382625,70382986,chr12:70382625-70382986,1,362,9.769887878314456
chr12,70605032,70605426,chr12:70605032-70605426,1,395,9.832058575075456
chr12,71040722,71040853,chr12:71040722-71040853,1,132,8.327741297410848
chr12,71085208,71085379,chr12:71085208-71085379,1,172,8.655677952774647
chr12,72700873,72701321,chr12:72700873-72701321,1,449,10.044095029006664
chr12,73636899,73637241,chr12:73636899-73637241,1,343,9.65365634704266
chr12,75942985,75943289,chr12:75942985-75943289,1,305,9.487765814123128
chr12,75955852,75956146,chr12:75955852-75956146,1,295,9.474226049621004
chr12,76183993,76184325,chr12:76183993-76184325,1,333,9.675336323209516
chr12,76214541,76214932,chr12:76214541-76214932,1,392,9.827737242646716
chr12,76219425,76219952,chr12:76219425-76219952,1,528,10.319531115213675
chr12,76272060,76272354,chr12:76272060-76272354,1,295,9.440490991061687
chr12,76345818,76345948,chr12:76345818-76345948,1,131,8.281178695453178
chr12,76364239,76364345,chr12:76364239-76364345,1,107,8.108021478042104
chr12,76552427,76552994,chr12:76552427-76552994,3,568,10.411135733577071
chr12,77425555,77425931,chr12:77425555-77425931,1,377,9.835766888260059
chr12,79279208,79279511,chr12:79279208-79279511,1,304,9.514524364952388
chr12,79362065,79362430,chr12:79362065-79362430,1,366,9.78134297152748
chr12,79608943,79609085,chr12:79608943-79609085,1,143,8.404054249092654
chr12,79759610,79759960,chr12:79759610-79759960,2,351,9.656600754432779
chr12,79803401,79803717,chr12:79803401-79803717,1,317,9.587535538359
chr12,79817950,79818263,chr12:79817950-79818263,1,314,9.570718767212075
chr12,79848111,79848561,chr12:79848111-79848561,1,451,10.08056679820936
chr12,79941021,79941361,chr12:79941021-79941361,1,341,9.746415617484084
chr12,80907201,80907494,chr12:80907201-80907494,2,294,9.336107859620041
chr12,81271643,81271697,chr12:81271643-81271697,1,55,6.928851243004338
chr12,81699995,81700341,chr12:81699995-81700341,1,347,9.598406250380362
chr12,82083633,82083892,chr12:82083633-82083892,2,260,9.266648828736395
chr12,82096188,82096421,chr12:82096188-82096421,1,234,9.13361707798086
chr12,82114853,82115202,chr12:82114853-82115202,2,350,9.6781746913121
chr12,82130352,82130718,chr12:82130352-82130718,1,367,9.784294130363417
chr12,82336470,82336631,chr12:82336470-82336631,1,162,8.620644345934014
chr12,82349340,82349900,chr12:82349340-82349900,1,561,10.370654453442743
chr12,82350374,82350688,chr12:82350374-82350688,2,315,9.594618471260207
chr12,83177526,83177865,chr12:83177526-83177865,1,340,9.682806903282598
chr12,84902694,84902984,chr12:84902694-84902984,1,291,9.48267424532903
chr12,85344886,85345065,chr12:85344886-85345065,1,180,8.797065948481402
chr12,85389492,85389695,chr12:85389492-85389695,1,204,8.978188794924343
chr12,86488031,86488389,chr12:86488031-86488389,1,359,9.652089767556559
chr12,86995053,86995240,chr12:86995053-86995240,1,188,8.849533353850035
chr12,87130786,87131140,chr12:87130786-87131140,1,355,9.637690240995264
chr12,87822808,87822965,chr12:87822808-87822965,1,158,8.601930479292017
chr12,88692589,88692733,chr12:88692589-88692733,1,145,8.51387209774285
chr12,88810675,88811028,chr12:88810675-88811028,2,354,9.730485367246713
chr12,89032845,89033166,chr12:89032845-89033166,1,322,9.616411135385768
chr12,89445842,89446070,chr12:89445842-89446070,1,229,9.116975957437399
chr12,89520522,89520961,chr12:89520522-89520961,1,440,10.033539952765262
chr12,89619217,89620117,chr12:89619217-89620117,1,901,11.099383665871102
chr12,89632867,89633143,chr12:89632867-89633143,1,277,9.349012798106129
chr12,89638373,89638597,chr12:89638373-89638597,2,225,9.078529869942273
chr12,89659937,89660045,chr12:89659937-89660045,1,109,7.881828808678735
chr12,89737833,89738159,chr12:89737833-89738159,1,327,9.592583672773978
chr12,89740084,89740418,chr12:89740084-89740418,1,335,9.67333083236871
chr12,89871085,89871278,chr12:89871085-89871278,1,194,8.893060200881218
chr12,90127113,90127954,chr12:90127113-90127954,3,842,10.964121344303088
chr12,90171547,90171930,chr12:90171547-90171930,1,384,9.879913261504107
chr12,90183658,90184060,chr12:90183658-90184060,1,403,9.943940490759804
chr12,90256648,90256905,chr12:90256648-90256905,1,258,9.321212453428592
chr12,90257323,90257921,chr12:90257323-90257921,4,599,10.4708233947013
chr12,90353904,90354400,chr12:90353904-90354400,1,497,10.26048886781861
chr12,90484866,90485476,chr12:90484866-90485476,1,611,10.539435542996676
chr12,90673893,90674094,chr12:90673893-90674094,1,202,8.853621373493773
chr12,91972476,91973067,chr12:91972476-91973067,1,592,10.333388875288835
chr12,92172402,92172494,chr12:92172402-92172494,1,93,7.825764147161028
chr12,92424488,92424877,chr12:92424488-92424877,1,390,9.89997896748071
chr12,92427755,92427874,chr12:92427755-92427874,1,120,8.119463628959371
chr12,92436632,92436991,chr12:92436632-92436991,1,360,9.764631714116792
chr12,92445353,92445553,chr12:92445353-92445553,1,201,8.934252667553617
chr12,92458847,92459245,chr12:92458847-92459245,2,399,9.873049968023453
chr12,92517420,92517830,chr12:92517420-92517830,1,411,9.86114287852377
chr12,92831310,92831587,chr12:92831310-92831587,1,278,9.418316705076094
chr12,92890570,92890809,chr12:92890570-92890809,1,240,9.182103828432691
chr12,92896154,92896581,chr12:92896154-92896581,1,428,10.062604556379169
chr12,92897281,92898057,chr12:92897281-92898057,2,777,10.863823897591594
chr12,92899278,92900031,chr12:92899278-92900031,1,754,10.81645235020063
chr12,92910105,92910423,chr12:92910105-92910423,2,319,9.644067109689537
chr12,92913150,92913269,chr12:92913150-92913269,1,120,8.234257306551322
chr12,92932983,92933476,chr12:92932983-92933476,1,494,10.204506725105169
chr12,92996914,92998321,chr12:92996914-92998321,2,1408,11.691504979725693
chr12,93277124,93277496,chr12:93277124-93277496,1,373,9.776779369957207
chr12,93305938,93306210,chr12:93305938-93306210,1,273,9.3159575188345
chr12,93382025,93382373,chr12:93382025-93382373,1,349,9.215633843902472
chr12,93489257,93489472,chr12:93489257-93489472,1,216,8.928541291239132
chr12,93561648,93561951,chr12:93561648-93561951,1,304,9.47983638639989
chr12,94135673,94136306,chr12:94135673-94136306,1,634,10.464133506096786
chr12,94179016,94179409,chr12:94179016-94179409,1,394,9.877980336860244
chr12,94312014,94312280,chr12:94312014-94312280,1,267,9.335683571921315
chr12,94517762,94517910,chr12:94517762-94517910,1,149,8.566619059348245
chr12,94546167,94546575,chr12:94546167-94546575,1,409,9.9632649135267
chr12,94580840,94581238,chr12:94580840-94581238,1,399,9.856050278920653
chr12,94581330,94581746,chr12:94581330-94581746,1,417,9.930623647336793
chr12,94602005,94602423,chr12:94602005-94602423,1,419,9.978312774501187
chr12,95037595,95038737,chr12:95037595-95038737,1,1143,11.431640221879737
chr12,95069867,95070333,chr12:95069867-95070333,1,467,10.151299582631832
chr12,95199817,95200100,chr12:95199817-95200100,1,284,9.346663463405932
chr12,95224895,95225184,chr12:95224895-95225184,1,290,9.441553700988703
chr12,95226806,95227127,chr12:95226806-95227127,2,322,9.579353296607136
chr12,96589359,96589977,chr12:96589359-96589977,1,619,10.53534547235552
chr12,96613519,96613922,chr12:96613519-96613922,3,404,9.8859012839281
chr12,96630162,96630464,chr12:96630162-96630464,1,303,9.461152628810948
chr12,96634891,96635110,chr12:96634891-96635110,1,220,9.016039031147587
chr12,96839212,96840356,chr12:96839212-96840356,1,1145,11.431264634647135
chr12,97203899,97204065,chr12:97203899-97204065,1,167,8.736354814350374
chr12,98802435,98802751,chr12:98802435-98802751,1,317,9.44854286720816
chr12,98831559,98831887,chr12:98831559-98831887,1,329,9.565974890372813
chr12,98832634,98832896,chr12:98832634-98832896,1,263,9.374988017336024
chr12,98833710,98834204,chr12:98833710-98834204,1,495,10.176766669116464
chr12,99524675,99524919,chr12:99524675-99524919,1,245,9.2040743788184
chr12,99524955,99525202,chr12:99524955-99525202,1,248,9.24289412503251
chr12,99786605,99786971,chr12:99786605-99786971,3,367,9.553440148994024
chr12,102250819,102251404,chr12:102250819-102251404,1,586,10.476982675963715
chr12,102252200,102252416,chr12:102252200-102252416,1,217,9.060245431506416
chr12,104613052,104613575,chr12:104613052-104613575,1,524,10.282827372036737
chr12,104791559,104791875,chr12:104791559-104791875,1,317,9.446584173936762
chr12,105032549,105032903,chr12:105032549-105032903,1,355,9.749571545878139
chr12,105061987,105062372,chr12:105061987-105062372,1,386,9.829791909764275
chr12,105064571,105065844,chr12:105064571-105065844,1,1274,11.564336545365991
chr12,105711063,105711549,chr12:105711063-105711549,1,487,10.132726880887327
chr12,105862311,105862507,chr12:105862311-105862507,1,197,8.956021272656386
chr12,105879077,105879400,chr12:105879077-105879400,1,324,9.564725331874785
chr12,106593469,106593866,chr12:106593469-106593866,1,398,9.932134030800752
chr12,106980953,106981296,chr12:106980953-106981296,1,344,9.583241066543774
chr12,108054058,108054330,chr12:108054058-108054330,1,273,9.35956788075601
chr12,108699402,108699607,chr12:108699402-108699607,1,206,8.925655605096505
chr12,108761286,108761499,chr12:108761286-108761499,1,214,9.025584356004899
chr12,109248007,109248657,chr12:109248007-109248657,1,651,10.620588308498476
chr12,109297152,109297589,chr12:109297152-109297589,1,438,9.982074093619227
chr12,109553563,109553881,chr12:109553563-109553881,1,319,9.561679570949964
chr12,109570576,109570747,chr12:109570576-109570747,1,172,8.720220025453264
chr12,109900309,109900503,chr12:109900309-109900503,1,195,8.912470619733847
chr12,110315812,110316035,chr12:110315812-110316035,2,224,9.122964104950993
chr12,110809213,110809452,chr12:110809213-110809452,1,240,9.128662676774377
chr12,111016111,111016444,chr12:111016111-111016444,4,334,9.640456607093572
chr12,111023118,111023488,chr12:111023118-111023488,1,371,9.801192146760258
chr12,111473237,111473713,chr12:111473237-111473713,1,477,10.020364750294931
chr12,111752741,111753113,chr12:111752741-111753113,3,373,9.792714644751948
chr12,112341708,112342051,chr12:112341708-112342051,2,344,9.605283259871975
chr12,113513069,113513377,chr12:113513069-113513377,2,309,9.615992457642582
chr12,113855961,113856499,chr12:113855961-113856499,2,539,10.34226125986144
chr12,114815176,114815404,chr12:114815176-114815404,1,229,9.076828275463168
chr12,114842378,114842779,chr12:114842378-114842779,1,402,9.833741186298274
chr12,114919107,114919420,chr12:114919107-114919420,2,314,9.561924896670408
chr12,115124772,115125182,chr12:115124772-115125182,2,411,9.819665543692352
chr12,115138813,115139195,chr12:115138813-115139195,1,383,9.807449457801122
chr12,115808339,115808663,chr12:115808339-115808663,1,325,9.603820612785528
chr12,116570796,116571229,chr12:116570796-116571229,1,434,10.050488078800262
chr12,116572704,116573066,chr12:116572704-116573066,1,363,9.743106688515509
chr12,116761879,116762027,chr12:116761879-116762027,1,149,8.440303794521306
chr12,116821073,116821333,chr12:116821073-116821333,1,261,9.333826155053341
chr12,116928717,116928987,chr12:116928717-116928987,1,271,9.298265315145908
chr12,116975193,116975459,chr12:116975193-116975459,1,267,9.325370006684663
chr12,117039313,117039620,chr12:117039313-117039620,1,308,9.612107571071961
