chromosome,start,end,promoter,count,length,s_entropy
chr11,67417130,67419130,chr11:67417130-67419130,3,2001,12.10688278204668
chr11,67447695,67449695,chr11:67447695-67449695,2,2001,12.220220429420712
chr11,67770595,67772595,chr11:67770595-67772595,1,2001,12.262412731168723
chr11,67776774,67778774,chr11:67776774-67778774,2,2001,12.269344022439952
chr11,67797083,67799083,chr11:67797083-67799083,2,2001,12.256835491101002
chr11,67805461,67807461,chr11:67805461-67807461,2,2001,12.304978780449495
chr11,67979812,67981812,chr11:67979812-67981812,1,2001,12.239972054935436
chr11,68038469,68040469,chr11:68038469-68040469,4,2001,12.267917335395959
chr11,68079076,68081076,chr11:68079076-68081076,1,2001,12.268762372194768
chr11,68227185,68229185,chr11:68227185-68229185,3,2001,12.27297159010648
chr11,68670303,68672303,chr11:68670303-68672303,2,2001,12.244432567790092
chr11,68670318,68672318,chr11:68670318-68672318,2,2001,12.24498713763282
chr11,68815349,68817349,chr11:68815349-68817349,1,2001,12.280062750688582
chr11,69060604,69062604,chr11:69060604-69062604,3,2001,12.268290572894795
chr11,69454872,69456872,chr11:69454872-69456872,1,2001,12.26740119581772
chr11,69518106,69520106,chr11:69518106-69520106,2,2001,12.282998074479362
chr11,69923407,69925407,chr11:69923407-69925407,1,2001,12.273949556127384
chr11,70048268,70050268,chr11:70048268-70050268,2,2001,12.252491551762203
chr11,70115805,70117805,chr11:70115805-70117805,1,2001,12.270770506099016
chr11,71163216,71165216,chr11:71163216-71165216,2,2001,12.246736512030914
chr11,71237312,71239312,chr11:71237312-71239312,1,2001,12.164055653236481
chr11,71543245,71545245,chr11:71543245-71545245,1,2001,12.236495004338776
chr11,71638767,71640767,chr11:71638767-71640767,3,2001,12.263049444000416
chr11,71708957,71710957,chr11:71708957-71710957,1,2001,12.294102687745427
chr11,71790376,71792376,chr11:71790376-71792376,1,2001,12.229673628572238
chr11,71790739,71792739,chr11:71790739-71792739,1,2001,12.230551527172604
chr11,71813433,71815433,chr11:71813433-71815433,1,2001,12.259328471346043
chr11,71845755,71847755,chr11:71845755-71847755,3,2001,12.257967977283673
chr11,71899601,71901601,chr11:71899601-71901601,3,2001,12.29639381922905
chr11,71899958,71901958,chr11:71899958-71901958,1,2001,12.299052467178733
chr11,71926818,71928818,chr11:71926818-71928818,1,2001,12.147102382526663
chr11,72144728,72146728,chr11:72144728-72146728,1,2001,12.158832899286507
chr11,72352504,72354504,chr11:72352504-72354504,1,2001,12.281954244624083
chr11,72462434,72464434,chr11:72462434-72464434,1,2001,12.282175857420825
chr11,72503750,72505750,chr11:72503750-72505750,2,2001,12.271155795693357
chr11,72524450,72526450,chr11:72524450-72526450,1,2001,12.293413569272756
chr11,72928342,72930342,chr11:72928342-72930342,1,2001,12.290874518286907
chr11,73086712,73088712,chr11:73086712-73088712,1,2001,12.267897116827717
chr11,73308234,73310234,chr11:73308234-73310234,1,2001,12.235069624464579
chr11,73471201,73473201,chr11:73471201-73473201,1,2001,12.246819773188832
chr11,73497916,73499916,chr11:73497916-73499916,1,2001,12.211653037611173
chr11,73586890,73588890,chr11:73586890-73588890,1,2001,12.230276574320984
chr11,73587013,73589013,chr11:73587013-73589013,1,2001,12.224010448908288
chr11,73660363,73662363,chr11:73660363-73662363,1,2001,12.225604876834629
chr11,73692889,73694889,chr11:73692889-73694889,2,2001,12.287156311220341
chr11,73719282,73721282,chr11:73719282-73721282,2,2001,12.267042294513958
chr11,73881064,73883064,chr11:73881064-73883064,1,2001,12.254891722489676
chr11,73881107,73883107,chr11:73881107-73883107,1,2001,12.256231488714086
chr11,74021721,74023721,chr11:74021721-74023721,1,2001,12.225334679490311
chr11,74302574,74304574,chr11:74302574-74304574,2,2001,12.2466301729852
chr11,74441430,74443430,chr11:74441430-74443430,1,2001,12.306960071934952
chr11,74869843,74871843,chr11:74869843-74871843,2,2001,12.311065973850718
chr11,75109534,75111534,chr11:75109534-75111534,1,2001,12.228680930355353
chr11,75140674,75142674,chr11:75140674-75142674,1,2001,12.249390708709614
chr11,75162372,75164372,chr11:75162372-75164372,1,2001,12.284885695844478
chr11,75235618,75237618,chr11:75235618-75237618,1,2001,12.290738601647405
chr11,75272100,75274100,chr11:75272100-75274100,1,2001,12.295433381163766
chr11,75478777,75480777,chr11:75478777-75480777,2,2001,12.268015955688384
chr11,75916574,75918574,chr11:75916574-75918574,1,2001,12.278126754127943
chr11,76155068,76157068,chr11:76155068-76157068,4,2001,12.27453170728171
chr11,76380044,76382044,chr11:76380044-76382044,1,2001,12.221969666391454
chr11,76380791,76382791,chr11:76380791-76382791,1,2001,12.286311919914201
chr11,76570916,76572916,chr11:76570916-76572916,3,2001,12.202549341301587
chr11,76744384,76746384,chr11:76744384-76746384,3,2001,12.167920356269988
chr11,76776991,76778991,chr11:76776991-76778991,1,2001,12.214771441977916
chr11,76812885,76814885,chr11:76812885-76814885,1,2001,12.301684513049237
chr11,77011711,77013711,chr11:77011711-77013711,2,2001,12.199493766824077
chr11,77184108,77186108,chr11:77184108-77186108,1,2001,12.245766268545314
chr11,77299679,77301679,chr11:77299679-77301679,1,2001,12.240512183771472
chr11,77347851,77349851,chr11:77347851-77349851,2,2001,12.245536632380114
chr11,77530880,77532880,chr11:77530880-77532880,1,2001,12.299756765962881
chr11,77531159,77533159,chr11:77531159-77533159,1,2001,12.2734912620525
chr11,77704717,77706717,chr11:77704717-77706717,1,2001,12.250195091577059
chr11,77790265,77792265,chr11:77790265-77792265,1,2001,12.260868545271848
chr11,77849699,77851699,chr11:77849699-77851699,1,2001,12.243379491779804
chr11,77898675,77900675,chr11:77898675-77900675,1,2001,12.287887808808755
chr11,77898857,77900857,chr11:77898857-77900857,2,2001,12.291471184048765
chr11,78051926,78053926,chr11:78051926-78053926,2,2001,12.210539905724016
chr11,78127868,78129868,chr11:78127868-78129868,1,2001,12.26540022261057
chr11,78284909,78286909,chr11:78284909-78286909,3,2001,12.25466813055152
chr11,82443906,82445906,chr11:82443906-82445906,1,2001,12.243605064833472
chr11,82744611,82746611,chr11:82744611-82746611,1,2001,12.25078164495455
chr11,82781965,82783965,chr11:82781965-82783965,1,2001,12.278632945772706
chr11,82867136,82869136,chr11:82867136-82869136,2,2001,12.2668565590384
chr11,82903780,82905780,chr11:82903780-82905780,3,2001,12.255795369952471
chr11,85338616,85340616,chr11:85338616-85340616,2,2001,12.251018861878615
chr11,85357962,85359962,chr11:85357962-85359962,4,2001,12.202807161294592
chr11,85468112,85470112,chr11:85468112-85470112,1,2001,12.250529443391008
chr11,85565143,85567143,chr11:85565143-85567143,1,2001,12.25224576554326
chr11,85779139,85781139,chr11:85779139-85781139,1,2001,12.287195694439246
chr11,85954425,85956425,chr11:85954425-85956425,2,2001,12.241803745754517
chr11,86012252,86014252,chr11:86012252-86014252,1,2001,12.225774902876877
chr11,86012268,86014268,chr11:86012268-86014268,1,2001,12.22617407522278
chr11,86084777,86086777,chr11:86084777-86086777,1,2001,12.226103022396039
chr11,86510281,86512281,chr11:86510281-86512281,1,2001,12.26515595851312
chr11,86747885,86749885,chr11:86747885-86749885,1,2001,12.26311644646385
chr11,87907635,87909635,chr11:87907635-87909635,2,2001,12.235266753459458
chr11,88069955,88071955,chr11:88069955-88071955,1,2001,12.264251484830588
chr11,88795846,88797846,chr11:88795846-88797846,4,2001,12.253421888649045
chr11,88910039,88912039,chr11:88910039-88912039,1,2001,12.060837787599077
chr11,89223733,89225733,chr11:89223733-89225733,1,2001,12.207357236831776
chr11,89442466,89444466,chr11:89442466-89444466,4,2001,12.212069270561434
chr11,89540743,89542743,chr11:89540743-89542743,2,2001,12.234104763828679
chr11,89652576,89654576,chr11:89652576-89654576,2,2001,12.185523326878432
chr11,89656231,89658231,chr11:89656231-89658231,1,2001,12.194780351092348
chr11,89818117,89820117,chr11:89818117-89820117,2,2001,12.255550782558654
chr11,89955532,89957532,chr11:89955532-89957532,2,2001,12.244301431290598
chr11,92701788,92703788,chr11:92701788-92703788,1,2001,12.240458080224526
chr11,92929621,92931621,chr11:92929621-92931621,1,2001,12.2289046160785
chr11,93062882,93064882,chr11:93062882-93064882,1,2001,12.256696027602485
chr11,93275546,93277546,chr11:93275546-93277546,3,2001,12.228896261111784
chr11,93393815,93395815,chr11:93393815-93395815,1,2001,12.218190421851114
chr11,93516404,93518404,chr11:93516404-93518404,1,2001,12.240663317657864
chr11,93582668,93584668,chr11:93582668-93584668,2,2001,12.247190892072206
chr11,93861093,93863093,chr11:93861093-93863093,1,2001,12.26697632845465
chr11,94037802,94039802,chr11:94037802-94039802,2,2001,12.291525954405394
chr11,94133585,94135585,chr11:94133585-94135585,1,2001,12.26966350983066
chr11,94133589,94135589,chr11:94133589-94135589,1,2001,12.269140396857251
chr11,94226040,94228040,chr11:94226040-94228040,4,2001,12.242358600811905
chr11,94226074,94228074,chr11:94226074-94228074,4,2001,12.240145116961388
chr11,94226152,94228152,chr11:94226152-94228152,4,2001,12.245244284626018
chr11,94244694,94246694,chr11:94244694-94246694,1,2001,12.199852063150438
chr11,94299473,94301473,chr11:94299473-94301473,2,2001,12.21170855933243
chr11,94757421,94759421,chr11:94757421-94759421,1,2001,12.241418480026427
chr11,94799040,94801040,chr11:94799040-94801040,1,2001,12.208003782584163
chr11,94821973,94823973,chr11:94821973-94823973,1,2001,12.271039293338747
chr11,94963246,94965246,chr11:94963246-94965246,1,2001,12.272059309145767
chr11,94964705,94966705,chr11:94964705-94966705,1,2001,12.255637314245767
chr11,95521954,95523954,chr11:95521954-95523954,1,2001,12.28047251960648
chr11,95521955,95523955,chr11:95521955-95523955,1,2001,12.280415496793253
chr11,95522624,95524624,chr11:95522624-95524624,2,2001,12.269217870484612
chr11,96075344,96077344,chr11:96075344-96077344,2,2001,12.250616739187931
chr11,100556970,100558970,chr11:100556970-100558970,1,2001,12.267161173544594
chr11,100999544,101001544,chr11:100999544-101001544,1,2001,12.24840095676803
chr11,101453659,101455659,chr11:101453659-101455659,4,2001,12.26454858685988
chr11,101784745,101786745,chr11:101784745-101786745,1,2001,12.262403599550428
chr11,101786253,101788253,chr11:101786253-101788253,2,2001,12.138806525771747
chr11,101917168,101919168,chr11:101917168-101919168,3,2001,12.232966533548264
chr11,102187180,102189180,chr11:102187180-102189180,1,2001,12.2055979866624
chr11,102216912,102218912,chr11:102216912-102218912,2,2001,12.23869020849207
chr11,102322775,102324775,chr11:102322775-102324775,1,2001,12.273553369124187
chr11,102495063,102497063,chr11:102495063-102497063,2,2001,12.042104952073547
chr11,102575468,102577468,chr11:102575468-102577468,1,2001,12.232650134690541
chr11,102594685,102596685,chr11:102594685-102596685,3,2001,12.225634755478808
chr11,102650359,102652359,chr11:102650359-102652359,4,2001,12.225943770386488
chr11,102667966,102669966,chr11:102667966-102669966,1,2001,12.247343846275545
chr11,102713420,102715420,chr11:102713420-102715420,4,2001,12.241995017803571
chr11,102744764,102746764,chr11:102744764-102746764,2,2001,12.190465809248643
chr11,102825463,102827463,chr11:102825463-102827463,2,2001,12.2145376210861
chr11,102961944,102963944,chr11:102961944-102963944,3,2001,12.248392520463126
chr11,102979159,102981159,chr11:102979159-102981159,3,2001,12.239247477100097
chr11,103906307,103908307,chr11:103906307-103908307,1,2001,12.264227124178348
chr11,104034027,104036027,chr11:104034027-104036027,6,2001,12.228206345682006
chr11,104768397,104770397,chr11:104768397-104770397,3,2001,12.244939870354232
chr11,104838325,104840325,chr11:104838325-104840325,4,2001,12.264177426886762
chr11,104892895,104894895,chr11:104892895-104894895,1,2001,12.21848941662454
chr11,104904884,104906884,chr11:104904884-104906884,1,2001,12.246091005559053
chr11,104915051,104917051,chr11:104915051-104917051,1,2001,12.252135182925809
chr11,104971158,104973158,chr11:104971158-104973158,3,2001,12.248997758613013
chr11,105009461,105011461,chr11:105009461-105011461,3,2001,12.21534691442774
chr11,105479799,105481799,chr11:105479799-105481799,1,2001,12.280437528665743
chr11,105892014,105894014,chr11:105892014-105894014,1,2001,12.233387931798463
chr11,106888171,106890171,chr11:106888171-106890171,2,2001,12.283871649054104
chr11,107327572,107329572,chr11:107327572-107329572,1,2001,12.236117779107223
chr11,107435461,107437461,chr11:107435461-107437461,4,2001,12.250518421913076
chr11,107460816,107462816,chr11:107460816-107462816,1,2001,12.031149156412518
chr11,107581787,107583787,chr11:107581787-107583787,3,2001,12.227427577266164
chr11,107798200,107800200,chr11:107798200-107800200,3,2001,12.29132058911085
chr11,107878458,107880458,chr11:107878458-107880458,1,2001,12.218241249677066
chr11,107991257,107993257,chr11:107991257-107993257,1,2001,12.211144546665096
chr11,108092558,108094558,chr11:108092558-108094558,1,2001,12.259580229082
chr11,108337258,108339258,chr11:108337258-108339258,3,2001,12.2381040598434
chr11,108368159,108370159,chr11:108368159-108370159,3,2001,12.168671923186844
chr11,108421932,108423932,chr11:108421932-108423932,1,2001,12.24968068198312
chr11,108463374,108465374,chr11:108463374-108465374,1,2001,12.222760588501506
chr11,108534751,108536751,chr11:108534751-108536751,1,2001,12.237101259133562
chr11,109291845,109293845,chr11:109291845-109293845,6,2001,12.230758367863908
chr11,109963086,109965086,chr11:109963086-109965086,1,2001,12.261344725487922
chr11,110581773,110583773,chr11:110581773-110583773,1,2001,12.277556999143563
chr11,110582451,110584451,chr11:110582451-110584451,1,2001,12.261225709573813
chr11,111125706,111127706,chr11:111125706-111127706,1,2001,12.216046489337204
chr11,111249157,111251157,chr11:111249157-111251157,2,2001,12.29146771185881
chr11,111382079,111384079,chr11:111382079-111384079,1,2001,12.261721234878424
chr11,111410232,111412232,chr11:111410232-111412232,1,2001,12.273260854176561
chr11,111636169,111638169,chr11:111636169-111638169,3,2001,12.275100287863165
chr11,111741305,111743305,chr11:111741305-111743305,2,2001,12.245867171490364
chr11,111782937,111784937,chr11:111782937-111784937,1,2001,12.28130196266326
chr11,111788600,111790600,chr11:111788600-111790600,2,2001,12.259586354962742
chr11,111956522,111958522,chr11:111956522-111958522,1,2001,12.258316631370995
chr11,111956547,111958547,chr11:111956547-111958547,1,2001,12.259717547244167
chr11,112033840,112035840,chr11:112033840-112035840,3,2001,12.2247707992882
chr11,112037094,112039094,chr11:112037094-112039094,2,2001,12.245442438870155
chr11,112096087,112098087,chr11:112096087-112098087,1,2001,12.230807749019945
chr11,112130583,112132583,chr11:112130583-112132583,3,2001,12.201388263039357
chr11,112830968,112832968,chr11:112830968-112832968,1,2001,12.232991334679646
chr11,113184250,113186250,chr11:113184250-113186250,1,2001,12.239678557494575
chr11,113257512,113259512,chr11:113257512-113259512,1,2001,12.29323706331024
chr11,113345001,113347001,chr11:113345001-113347001,2,2001,12.147687957440187
chr11,113576095,113578095,chr11:113576095-113578095,2,2001,12.249815717185157
chr11,113649517,113651517,chr11:113649517-113651517,1,2001,12.218405977130345
chr11,113844796,113846796,chr11:113844796-113846796,1,2001,12.225609408550294
chr11,113929310,113931310,chr11:113929310-113931310,1,2001,12.290398547682265
chr11,113930228,113932228,chr11:113930228-113932228,1,2001,12.288236335358597
chr11,114309107,114311107,chr11:114309107-114311107,2,2001,12.24868532813893
chr11,114465484,114467484,chr11:114465484-114467484,2,2001,12.203467401931153
chr11,114548199,114550199,chr11:114548199-114550199,4,2001,12.193998535408237
chr11,115374241,115376241,chr11:115374241-115376241,2,2001,12.285734480095295
chr11,116642714,116644714,chr11:116642714-116644714,1,2001,12.241002347285008
chr11,116657754,116659754,chr11:116657754-116659754,2,2001,12.27673379685567
chr11,116662136,116664136,chr11:116662136-116664136,1,2001,12.28961265735286
chr11,116693011,116695011,chr11:116693011-116695011,5,2001,12.267120576956462
chr11,116699607,116701607,chr11:116699607-116701607,6,2001,12.316481273739187
chr11,117048938,117050938,chr11:117048938-117050938,1,2001,12.29557115792838
chr11,117102241,117104241,chr11:117102241-117104241,1,2001,12.291583307712685
chr11,117165386,117167386,chr11:117165386-117167386,1,2001,12.255017637674811
chr11,117191493,117193493,chr11:117191493-117193493,4,2001,12.151023111780964
chr11,117694459,117696459,chr11:117694459-117696459,1,2001,12.302847258850997
chr11,117746746,117748746,chr11:117746746-117748746,1,2001,12.286879375443805
chr11,117747201,117749201,chr11:117747201-117749201,3,2001,12.279376347514678
chr11,117799168,117801168,chr11:117799168-117801168,2,2001,12.292104903648019
chr11,117856105,117858105,chr11:117856105-117858105,1,2001,12.283098966950957
chr11,117946726,117948726,chr11:117946726-117948726,1,2001,12.202536675151315
chr11,118083074,118085074,chr11:118083074-118085074,1,2001,12.265904657855529
chr11,118122083,118124083,chr11:118122083-118124083,3,2001,12.215464763949106
chr11,118212459,118214459,chr11:118212459-118214459,2,2001,12.265234958976551
chr11,118214058,118216058,chr11:118214058-118216058,3,2001,12.265528299398518
chr11,118306204,118308204,chr11:118306204-118308204,2,2001,12.266130626496519
chr11,118397147,118399147,chr11:118397147-118399147,2,2001,12.261503455909317
chr11,118435791,118437791,chr11:118435791-118437791,2,2001,12.214551962912955
chr11,118549381,118551381,chr11:118549381-118551381,2,2001,12.279717172466086
chr11,118841416,118843416,chr11:118841416-118843416,1,2001,12.219084119227855
chr11,118867842,118869842,chr11:118867842-118869842,2,2001,12.255280864420698
chr11,118900616,118902616,chr11:118900616-118902616,2,2001,12.256187893444281
chr11,118926957,118928957,chr11:118926957-118928957,1,2001,12.259148810479232
chr11,118954586,118956586,chr11:118954586-118956586,2,2001,12.203980029722636
chr11,118971785,118973785,chr11:118971785-118973785,1,2001,12.241099714485273
chr11,119055165,119057165,chr11:119055165-119057165,2,2001,12.225000768585987
chr11,119075985,119077985,chr11:119075985-119077985,1,2001,12.232407187782945
chr11,119204209,119206209,chr11:119204209-119206209,1,2001,12.26892252440751
chr11,120080682,120082682,chr11:120080682-120082682,2,2001,12.28666517677342
chr11,120434144,120436144,chr11:120434144-120436144,1,2001,12.289109039418955
chr11,120893780,120895780,chr11:120893780-120895780,1,2001,12.253916859171353
chr11,121162576,121164576,chr11:121162576-121164576,2,2001,12.249144181547203
chr11,121321911,121323911,chr11:121321911-121323911,2,2001,12.24403105663624
chr11,122708205,122710205,chr11:122708205-122710205,6,2001,11.93031202771835
chr11,122732018,122734018,chr11:122732018-122734018,2,2001,11.994702622423748
chr11,122752235,122754235,chr11:122752235-122754235,5,2001,12.232859614151236
chr11,122851379,122853379,chr11:122851379-122853379,3,2001,12.288632566353973
chr11,122932043,122934043,chr11:122932043-122934043,2,2001,12.272070626200927
chr11,123065013,123067013,chr11:123065013-123067013,1,2001,12.308626889358154
chr11,123395343,123397343,chr11:123395343-123397343,3,2001,12.2772681858841
chr11,123524315,123526315,chr11:123524315-123526315,1,2001,12.283985618243307
chr11,123624226,123626226,chr11:123624226-123626226,3,2001,12.227280529733722
chr11,123676057,123678057,chr11:123676057-123678057,2,2001,12.2185979899261
chr11,123755349,123757349,chr11:123755349-123757349,3,2001,12.231170400616978
chr11,123776138,123778138,chr11:123776138-123778138,1,2001,12.229379084961058
chr11,123809323,123811323,chr11:123809323-123811323,1,2001,12.238051320942176
chr11,123813545,123815545,chr11:123813545-123815545,2,2001,12.237353341258142
chr11,123885281,123887281,chr11:123885281-123887281,4,2001,12.231746412368484
chr11,123892719,123894719,chr11:123892719-123894719,4,2001,12.140869064919084
chr11,123899329,123901329,chr11:123899329-123901329,3,2001,12.244805329873044
chr11,123908708,123910708,chr11:123908708-123910708,3,2001,12.236339706722202
chr11,123985110,123987110,chr11:123985110-123987110,3,2001,12.10962311561719
chr11,124054922,124056922,chr11:124054922-124056922,3,2001,12.233144908963078
chr11,124094343,124096343,chr11:124094343-124096343,2,2001,12.210881385488266
chr11,124119422,124121422,chr11:124119422-124121422,3,2001,12.194748402204775
chr11,124133722,124135722,chr11:124133722-124135722,1,2001,12.216459945674188
chr11,124179662,124181662,chr11:124179662-124181662,1,2001,12.25451003820538
chr11,124252239,124254239,chr11:124252239-124254239,3,2001,12.23274604462953
chr11,124266247,124268247,chr11:124266247-124268247,3,2001,12.240587718590573
chr11,124293767,124295767,chr11:124293767-124295767,1,2001,12.269229708179228
chr11,124309981,124311981,chr11:124309981-124311981,2,2001,12.257312687645843
chr11,124412550,124414550,chr11:124412550-124414550,2,2001,12.268617779809107
chr11,124438964,124440964,chr11:124438964-124440964,3,2001,12.227844076789575
chr11,124480452,124482452,chr11:124480452-124482452,3,2001,12.251288039774122
chr11,124608828,124610828,chr11:124608828-124610828,1,2001,12.257663015892803
chr11,124621168,124623168,chr11:124621168-124623168,2,2001,12.294927723972563
chr11,124734304,124736304,chr11:124734304-124736304,6,2001,12.290433334993157
chr11,124766831,124768831,chr11:124766831-124768831,1,2001,12.267775469092067
chr11,124788145,124790145,chr11:124788145-124790145,2,2001,12.254258009125646
chr11,124805308,124807308,chr11:124805308-124807308,1,2001,12.277490459111872
chr11,124823016,124825016,chr11:124823016-124825016,1,2001,12.242244207240967
chr11,124932012,124934012,chr11:124932012-124934012,2,2001,12.28970816264618
chr11,125494030,125496030,chr11:125494030-125496030,2,2001,12.240248018868424
chr11,125549793,125551793,chr11:125549793-125551793,1,2001,12.253437368968504
chr11,125615187,125617187,chr11:125615187-125617187,2,2001,12.268130897277683
chr11,125647714,125649714,chr11:125647714-125649714,2,2001,12.23926388987229
chr11,125657005,125659005,chr11:125657005-125659005,5,2001,12.23214859996307
chr11,125702210,125704210,chr11:125702210-125704210,3,2001,12.230169883354522
chr11,125752508,125754508,chr11:125752508-125754508,1,2001,12.199811680210507
chr11,125755954,125757954,chr11:125755954-125757954,2,2001,12.230066687316317
chr11,125772116,125774116,chr11:125772116-125774116,3,2001,12.242725033779434
chr11,125772270,125774270,chr11:125772270-125774270,2,2001,12.197910215629445
chr11,125773260,125775260,chr11:125773260-125775260,3,2001,12.207800686315993
chr11,126151981,126153981,chr11:126151981-126153981,1,2001,12.263991234647431
chr11,126172646,126174646,chr11:126172646-126174646,3,2001,12.209434076853286
chr11,126869766,126871766,chr11:126869766-126871766,3,2001,12.272485050932001
chr11,128391205,128393205,chr11:128391205-128393205,1,2001,12.268967292378818
chr11,128456453,128458453,chr11:128456453-128458453,1,2001,12.236825064714356
chr11,128562810,128564810,chr11:128562810-128564810,1,2001,12.200489418819089
chr11,128760226,128762226,chr11:128760226-128762226,2,2001,12.182287966321098
chr11,128806729,128808729,chr11:128806729-128808729,1,2001,12.30740502375852
chr11,128812294,128814294,chr11:128812294-128814294,2,2001,12.26968946920747
chr11,128893088,128895088,chr11:128893088-128895088,1,2001,12.206274435449535
chr11,129684675,129686675,chr11:129684675-129686675,1,2001,12.16117674201543
chr11,129764490,129766490,chr11:129764490-129766490,1,2001,12.252421577691957
chr11,130028681,130030681,chr11:130028681-130030681,2,2001,12.296519876228153
chr11,130317868,130319868,chr11:130317868-130319868,1,2001,12.280410262749804
chr11,130785382,130787382,chr11:130785382-130787382,2,2001,12.249836814015069
chr11,131239370,131241370,chr11:131239370-131241370,5,2001,12.248178264463524
chr11,133401507,133403507,chr11:133401507-133403507,5,2001,12.251967617122357
chr11,133714433,133716433,chr11:133714433-133716433,4,2001,12.258210426813976
chr11,133937819,133939819,chr11:133937819-133939819,3,2001,12.159721440072254
chr11,134200767,134202767,chr11:134200767-134202767,1,2001,12.243459442849227
chr12,321613,323613,chr12:321613-323613,3,2001,12.295801074173356
chr12,321863,323863,chr12:321863-323863,3,2001,12.297974555363275
chr12,371039,373039,chr12:371039-373039,2,2001,12.254355303659477
chr12,509740,511740,chr12:509740-511740,1,2001,12.234859492044999
chr12,718579,720579,chr12:718579-720579,1,2001,12.108209931587982
chr12,1098207,1100207,chr12:1098207-1100207,1,2001,12.219348118636224
chr12,1135913,1137913,chr12:1135913-1137913,1,2001,12.223580574475333
chr12,1725221,1727221,chr12:1725221-1727221,1,2001,12.248425425690682
chr12,1799246,1801246,chr12:1799246-1801246,2,2001,12.255622270730276
chr12,1928432,1930432,chr12:1928432-1930432,3,2001,12.299073182970275
chr12,2161415,2163415,chr12:2161415-2163415,1,2001,12.255628829653391
chr12,2903107,2905107,chr12:2903107-2905107,1,2001,12.282821668304077
chr12,2920786,2922786,chr12:2920786-2922786,2,2001,12.235960983599949
chr12,2943221,2945221,chr12:2943221-2945221,1,2001,12.242656958771603
chr12,3067477,3069477,chr12:3067477-3069477,1,2001,12.281775061801623
chr12,3185520,3187520,chr12:3185520-3187520,1,2001,12.258620733825133
chr12,3489514,3491514,chr12:3489514-3491514,3,2001,12.250870244958126
chr12,3599363,3601363,chr12:3599363-3601363,2,2001,12.119761259222999
chr12,3981614,3983614,chr12:3981614-3983614,1,2001,12.239762792045884
chr12,4429358,4431358,chr12:4429358-4431358,2,2001,12.243535317791062
chr12,4487894,4489894,chr12:4487894-4489894,4,2001,12.16984712495573
chr12,4553780,4555780,chr12:4553780-4555780,1,2001,12.270460204616176
chr12,4713028,4715028,chr12:4713028-4715028,1,2001,12.162344275731469
chr12,4757213,4759213,chr12:4757213-4759213,3,2001,12.258008112239928
chr12,4757263,4759263,chr12:4757263-4759263,3,2001,12.257118577627446
chr12,4917341,4919341,chr12:4917341-4919341,2,2001,12.281837843326308
chr12,5152084,5154084,chr12:5152084-5154084,1,2001,12.258846358526803
chr12,6232841,6234841,chr12:6232841-6234841,1,2001,12.230879043711745
chr12,6450283,6452283,chr12:6450283-6452283,1,2001,12.288777633203885
chr12,6553050,6555050,chr12:6553050-6555050,1,2001,12.282622901640401
chr12,6560176,6562176,chr12:6560176-6562176,2,2001,12.317348250751396
chr12,6579065,6581065,chr12:6579065-6581065,1,2001,12.264110113472878
chr12,6602297,6604297,chr12:6602297-6604297,1,2001,12.149307432009492
chr12,6664249,6666249,chr12:6664249-6666249,1,2001,12.27913479229719
chr12,6676498,6678498,chr12:6676498-6678498,1,2001,12.221672561862203
chr12,6739815,6741815,chr12:6739815-6741815,1,2001,12.2681854592838
chr12,6744297,6746297,chr12:6744297-6746297,1,2001,12.254272911641584
chr12,6755580,6757580,chr12:6755580-6757580,1,2001,12.232233979994351
chr12,6771308,6773308,chr12:6771308-6773308,1,2001,12.19266866589365
chr12,6809009,6811009,chr12:6809009-6811009,1,2001,12.275490162415327
chr12,6832448,6834448,chr12:6832448-6834448,3,2001,12.267042080827084
chr12,6880669,6882669,chr12:6880669-6882669,2,2001,12.3130471953337
chr12,6897637,6899637,chr12:6897637-6899637,1,2001,12.274207618987377
chr12,6929962,6931962,chr12:6929962-6931962,2,2001,12.214494337910947
chr12,6949017,6951017,chr12:6949017-6951017,2,2001,12.29225945398816
chr12,7012896,7014896,chr12:7012896-7014896,1,2001,12.27259795158868
chr12,7022613,7024613,chr12:7022613-7024613,1,2001,12.24855770877177
chr12,7036479,7038479,chr12:7036479-7038479,2,2001,12.28145930043442
chr12,7051664,7053664,chr12:7051664-7053664,1,2001,12.263132862791862
chr12,7051979,7053979,chr12:7051979-7053979,1,2001,12.245592847272187
chr12,7078916,7080916,chr12:7078916-7080916,1,2001,12.26647495844743
chr12,7078943,7080943,chr12:7078943-7080943,1,2001,12.267957789593208
chr12,7124842,7126842,chr12:7124842-7126842,1,2001,12.227453763885617
chr12,7243508,7245508,chr12:7243508-7245508,2,2001,12.302456182961825
chr12,7244203,7246203,chr12:7244203-7246203,2,2001,12.294694633448579
chr12,7260874,7262874,chr12:7260874-7262874,2,2001,12.254655726710153
chr12,7280487,7282487,chr12:7280487-7282487,1,2001,12.287860130509252
chr12,7281610,7283610,chr12:7281610-7283610,1,2001,12.28074004808267
chr12,7281966,7283966,chr12:7281966-7283966,1,2001,12.288936653816238
chr12,7341957,7343957,chr12:7341957-7343957,1,2001,12.212690961595792
chr12,7455927,7457927,chr12:7455927-7457927,2,2001,12.250510157709508
chr12,7595781,7597781,chr12:7595781-7597781,1,2001,12.2003023606022
chr12,7817499,7819499,chr12:7817499-7819499,1,2001,12.079391250403779
chr12,7822195,7824195,chr12:7822195-7824195,3,2001,12.162239672462924
