chromosome,start,end,promoter,count,length,s_entropy
chr1,156541396,156543396,chr1:156541396-156543396,2,2001,11.50870900158411
chr1,156550156,156552156,chr1:156550156-156552156,1,2001,11.465726998575452
chr1,156570279,156572279,chr1:156570279-156572279,1,2001,11.54738176167037
chr1,156588085,156590085,chr1:156588085-156590085,3,2001,11.475762372462041
chr1,156610739,156612739,chr1:156610739-156612739,2,2001,11.478942804295508
chr1,156646189,156648189,chr1:156646189-156648189,2,2001,11.515337909020031
chr1,156784541,156786541,chr1:156784541-156786541,1,2001,11.439678056845615
chr1,156827712,156829712,chr1:156827712-156829712,2,2001,11.442995710070548
chr1,156829670,156831670,chr1:156829670-156831670,1,2001,11.488523145772675
chr1,156862522,156864522,chr1:156862522-156864522,1,2001,11.411695070734634
chr1,156889423,156891423,chr1:156889423-156891423,2,2001,11.493789897555038
chr1,157014162,157016162,chr1:157014162-157016162,2,2001,11.481431526869722
chr1,157068600,157070600,chr1:157068600-157070600,2,2001,11.42749227503229
chr1,157521310,157523310,chr1:157521310-157523310,2,2001,11.622551514882828
chr1,157669647,157671647,chr1:157669647-157671647,2,2001,11.573415980730656
chr1,157669662,157671662,chr1:157669662-157671662,2,2001,11.57269288554109
chr1,157745922,157747922,chr1:157745922-157747922,3,2001,11.642538708832967
chr1,157788940,157790940,chr1:157788940-157790940,2,2001,11.599378514908947
chr1,157810634,157812634,chr1:157810634-157812634,4,2001,11.63303625234899
chr1,157962062,157964062,chr1:157962062-157964062,2,2001,11.407223658908924
chr1,158217118,158219118,chr1:158217118-158219118,3,2001,11.563603244451933
chr1,158222926,158224926,chr1:158222926-158224926,1,2001,11.576969420307037
chr1,158322485,158324485,chr1:158322485-158324485,1,2001,11.557561361035948
chr1,158389656,158391656,chr1:158389656-158391656,2,2001,11.65306041504761
chr1,158448667,158450667,chr1:158448667-158450667,1,2001,11.681785579037893
chr1,158516895,158518895,chr1:158516895-158518895,1,2001,11.608286815394687
chr1,158532394,158534394,chr1:158532394-158534394,1,2001,11.616057656373831
chr1,158548689,158550689,chr1:158548689-158550689,1,2001,11.670074620715942
chr1,158575228,158577228,chr1:158575228-158577228,1,2001,11.598539798726959
chr1,158655505,158657505,chr1:158655505-158657505,1,2001,11.765595610087844
chr1,158669486,158671486,chr1:158669486-158671486,2,2001,11.67846955676544
chr1,158686905,158688905,chr1:158686905-158688905,1,2001,11.69147199773082
chr1,158735472,158737472,chr1:158735472-158737472,4,2001,11.579665576889054
chr1,158800092,158802092,chr1:158800092-158802092,1,2001,11.73374634475039
chr1,158969102,158971102,chr1:158969102-158971102,1,2001,11.608297464694196
chr1,158978681,158980681,chr1:158978681-158980681,1,2001,11.66304169569888
chr1,159045691,159047691,chr1:159045691-159047691,1,2001,11.609601196310154
chr1,159174048,159176048,chr1:159174048-159176048,1,2001,11.397530140578345
chr1,159283449,159285449,chr1:159283449-159285449,1,2001,11.601863286161041
chr1,159408511,159410511,chr1:159408511-159410511,1,2001,11.652578840506285
chr1,159556615,159558615,chr1:159556615-159558615,1,2001,11.57344356611764
chr1,159683379,159685379,chr1:159683379-159685379,1,2001,11.542690307223186
chr1,159771172,159773172,chr1:159771172-159773172,1,2001,11.521581792318282
chr1,159831447,159833447,chr1:159831447-159833447,1,2001,11.413829612391392
chr1,159893341,159895341,chr1:159893341-159895341,1,2001,11.453957029648514
chr1,159914386,159916386,chr1:159914386-159916386,1,2001,11.473001970375586
chr1,160000783,160002783,chr1:160000783-160002783,1,2001,11.569260092719196
chr1,160039051,160041051,chr1:160039051-160041051,1,2001,11.442073912450532
chr1,160120351,160122351,chr1:160120351-160122351,1,2001,11.48943408743281
chr1,160146200,160148200,chr1:160146200-160148200,3,2001,11.522444362874927
chr1,160231350,160233350,chr1:160231350-160233350,1,2001,11.509819457215029
chr1,160312062,160314062,chr1:160312062-160314062,2,2001,11.508664425115553
chr1,160312354,160314354,chr1:160312354-160314354,2,2001,11.5097480275493
chr1,160335860,160337860,chr1:160335860-160337860,4,2001,11.415234892745135
chr1,160369363,160371363,chr1:160369363-160371363,2,2001,11.424108547098156
chr1,160492052,160494052,chr1:160492052-160494052,1,2001,11.644359520631543
chr1,160548306,160550306,chr1:160548306-160550306,1,2001,11.70448924494978
chr1,160680641,160682641,chr1:160680641-160682641,4,2001,11.525614264864403
chr1,160853960,160855960,chr1:160853960-160855960,1,2001,11.571163427248338
chr1,161014769,161016769,chr1:161014769-161016769,1,2001,11.53210251626663
chr1,161038760,161040760,chr1:161038760-161040760,2,2001,11.433188408943797
chr1,161067180,161069180,chr1:161067180-161069180,2,2001,11.42850107319403
chr1,161086861,161088861,chr1:161086861-161088861,1,2001,11.530731751234015
chr1,161086866,161088866,chr1:161086866-161088866,1,2001,11.531571569322118
chr1,161146758,161148758,chr1:161146758-161148758,2,2001,11.496765665200892
chr1,161167843,161169843,chr1:161167843-161169843,1,2001,11.443056691583559
chr1,161168104,161170104,chr1:161168104-161170104,1,2001,11.4375179242122
chr1,161170936,161172936,chr1:161170936-161172936,2,2001,11.510809434040123
chr1,161278762,161280762,chr1:161278762-161280762,3,2001,11.445611705561587
chr1,161474204,161476204,chr1:161474204-161476204,1,2001,11.514246952798276
chr1,161493329,161495329,chr1:161493329-161495329,2,2001,11.55039296979532
chr1,161518893,161520893,chr1:161518893-161520893,2,2001,11.457919933479586
chr1,161675761,161677761,chr1:161675761-161677761,1,2001,11.561071515698083
chr1,161690333,161692333,chr1:161690333-161692333,1,2001,11.550348852261042
chr1,161993255,161995255,chr1:161993255-161995255,1,2001,11.524297610843188
chr1,162331772,162333772,chr1:162331772-162333772,1,2001,11.534929907551733
chr1,162350519,162352519,chr1:162350519-162352519,1,2001,11.507100988986927
chr1,162380928,162382928,chr1:162380928-162382928,1,2001,11.614161149073002
chr1,162530295,162532295,chr1:162530295-162532295,1,2001,11.499868588449575
chr1,162530688,162532688,chr1:162530688-162532688,1,2001,11.50060120912553
chr1,162601170,162603170,chr1:162601170-162603170,1,2001,11.508271292266917
chr1,163290722,163292722,chr1:163290722-163292722,1,2001,11.624207665549834
chr1,165324478,165326478,chr1:165324478-165326478,2,2001,11.520782348623316
chr1,165413592,165415592,chr1:165413592-165415592,2,2001,11.550803444226327
chr1,166807640,166809640,chr1:166807640-166809640,1,2001,11.473229255443282
chr1,166844654,166846654,chr1:166844654-166846654,1,2001,11.541170795018854
chr1,166957325,166959325,chr1:166957325-166959325,2,2001,11.502922959878768
chr1,167058868,167060868,chr1:167058868-167060868,3,2001,11.557102136417736
chr1,167189065,167191065,chr1:167189065-167191065,1,2001,11.472758366431732
chr1,167486847,167488847,chr1:167486847-167488847,2,2001,11.546567056479143
chr1,168105905,168107905,chr1:168105905-168107905,1,2001,11.475904221935249
chr1,168147082,168149082,chr1:168147082-168149082,2,2001,11.540252343607005
chr1,168194254,168196254,chr1:168194254-168196254,1,2001,11.475948691721737
chr1,168249277,168251277,chr1:168249277-168251277,1,2001,11.546882271347243
chr1,168512235,168514235,chr1:168512235-168514235,2,2001,11.587512445458005
chr1,168697442,168699442,chr1:168697442-168699442,2,2001,11.555393451055748
chr1,169074946,169076946,chr1:169074946-169076946,1,2001,11.510210126221507
chr1,169395712,169397712,chr1:169395712-169397712,1,2001,11.650887899879482
chr1,169428907,169430907,chr1:169428907-169430907,1,2001,11.551300526030477
chr1,169598377,169600377,chr1:169598377-169600377,3,2001,11.583447865463437
chr1,170042879,170044879,chr1:170042879-170044879,1,2001,11.528288529431284
chr1,170114187,170116187,chr1:170114187-170116187,2,2001,11.613013728362965
chr1,170632312,170634312,chr1:170632312-170634312,1,2001,11.468632724304575
chr1,170903611,170905611,chr1:170903611-170905611,3,2001,11.668531386743501
chr1,170903635,170905635,chr1:170903635-170905635,3,2001,11.668812133980799
chr1,171216609,171218609,chr1:171216609-171218609,1,2001,11.649129646903287
chr1,171226061,171228061,chr1:171226061-171228061,2,2001,11.541109267482305
chr1,171282321,171284321,chr1:171282321-171284321,1,2001,11.62984529544434
chr1,171749760,171751760,chr1:171749760-171751760,1,2001,11.513856873622272
chr1,171809617,171811617,chr1:171809617-171811617,2,2001,11.499125844454294
chr1,172412230,172414230,chr1:172412230-172414230,1,2001,11.534815823337917
chr1,172500488,172502488,chr1:172500488-172502488,1,2001,11.543133854288707
chr1,172627147,172629147,chr1:172627147-172629147,1,2001,11.53145209926271
chr1,173019103,173021103,chr1:173019103-173021103,1,2001,11.671555789496644
chr1,173792796,173794796,chr1:173792796-173794796,1,2001,11.542427856919067
chr1,173836434,173838434,chr1:173836434-173838434,2,2001,11.489061211682472
chr1,173885516,173887516,chr1:173885516-173887516,1,2001,11.470241755016007
chr1,174967891,174969891,chr1:174967891-174969891,1,2001,11.536713217965708
chr1,175160949,175162949,chr1:175160949-175162949,1,2001,11.459633644442338
chr1,175161229,175163229,chr1:175161229-175163229,1,2001,11.45904577354269
chr1,176175380,176177380,chr1:176175380-176177380,1,2001,11.548750438382562
chr1,177139523,177141523,chr1:177139523-177141523,4,2001,11.487132904969796
chr1,178309605,178311605,chr1:178309605-178311605,1,2001,11.703458644988011
chr1,178481211,178483211,chr1:178481211-178483211,2,2001,11.501341326512275
chr1,178693281,178695281,chr1:178693281-178695281,1,2001,11.48465585413478
chr1,179111224,179113224,chr1:179111224-179113224,1,2001,11.686212973199183
chr1,179544087,179546087,chr1:179544087-179546087,1,2001,11.508705255619917
chr1,179559747,179561747,chr1:179559747-179561747,1,2001,11.47875633486877
chr1,179711297,179713297,chr1:179711297-179713297,1,2001,11.523128463092284
chr1,179845941,179847941,chr1:179845941-179847941,1,2001,11.580300591484704
chr1,179922907,179924907,chr1:179922907-179924907,1,2001,11.532032062274341
chr1,180198432,180200432,chr1:180198432-180200432,1,2001,11.496983495179078
chr1,180881312,180883312,chr1:180881312-180883312,5,2001,11.495855538700312
chr1,181001560,181003560,chr1:181001560-181003560,1,2001,11.576658919399009
chr1,181451685,181453685,chr1:181451685-181453685,4,2001,11.499250656898521
chr1,182418255,182420255,chr1:182418255-182420255,2,2001,11.586397390706054
chr1,182757583,182759583,chr1:182757583-182759583,1,2001,11.557009150883115
chr1,182807438,182809438,chr1:182807438-182809438,2,2001,11.505689439077472
chr1,183154173,183156173,chr1:183154173-183156173,3,2001,11.52809187940312
chr1,183386634,183388634,chr1:183386634-183388634,1,2001,11.502915366267246
chr1,183558739,183560739,chr1:183558739-183560739,4,2001,11.4674339365096
chr1,183621448,183623448,chr1:183621448-183623448,4,2001,11.585437367459518
chr1,184019784,184021784,chr1:184019784-184021784,2,2001,11.527497960976776
chr1,184942718,184944718,chr1:184942718-184944718,1,2001,11.510892838326656
chr1,185013550,185015550,chr1:185013550-185015550,1,2001,11.530814585079426
chr1,185125116,185127116,chr1:185125116-185127116,1,2001,11.49128374654245
chr1,185125191,185127191,chr1:185125191-185127191,1,2001,11.487423864477561
chr1,185125230,185127230,chr1:185125230-185127230,1,2001,11.48736065860544
chr1,185125290,185127290,chr1:185125290-185127290,1,2001,11.486371761674812
chr1,186343457,186345457,chr1:186343457-186345457,1,2001,11.526982161128833
chr1,186343889,186345889,chr1:186343889-186345889,1,2001,11.530134834223734
chr1,186368703,186370703,chr1:186368703-186370703,1,2001,11.544052080772842
chr1,186797031,186799031,chr1:186797031-186799031,4,2001,11.657555004080011
chr1,190446012,190448012,chr1:190446012-190448012,4,2001,11.498233553565461
chr1,192543856,192545856,chr1:192543856-192545856,3,2001,11.808130271691157
chr1,193074187,193076187,chr1:193074187-193076187,1,2001,11.463975902870065
chr1,193074244,193076244,chr1:193074244-193076244,1,2001,11.4693156223105
chr1,196620007,196622007,chr1:196620007-196622007,1,2001,11.783454445682516
chr1,196856143,196858143,chr1:196856143-196858143,2,2001,11.831404896011085
chr1,196945666,196947666,chr1:196945666-196947666,1,2001,11.66130432319513
chr1,197168672,197170672,chr1:197168672-197170672,1,2001,11.562837023797965
chr1,197880634,197882634,chr1:197880634-197882634,2,2001,11.4989496984298
chr1,197885516,197887516,chr1:197885516-197887516,1,2001,11.48856290870871
chr1,200638126,200640126,chr1:200638126-200640126,2,2001,11.471454670270978
chr1,200859626,200861626,chr1:200859626-200861626,1,2001,11.455758195654955
chr1,200991828,200993828,chr1:200991828-200993828,1,2001,11.459414366850627
chr1,201080694,201082694,chr1:201080694-201082694,2,2001,11.336022454913461
chr1,201083500,201085500,chr1:201083500-201085500,1,2001,11.490942648471767
chr1,201158952,201160952,chr1:201158952-201160952,1,2001,11.504381101479757
chr1,201345828,201347828,chr1:201345828-201347828,1,2001,11.467146439846811
chr1,201707962,201709962,chr1:201707962-201709962,2,2001,11.464762844987463
chr1,201856804,201858804,chr1:201856804-201858804,1,2001,11.467027693644715
chr1,201914716,201916716,chr1:201914716-201916716,1,2001,11.491323140958546
chr1,202090968,202092968,chr1:202090968-202092968,1,2001,11.469602488296962
chr1,202162117,202164117,chr1:202162117-202164117,1,2001,11.455571006845526
chr1,202171904,202173904,chr1:202171904-202173904,1,2001,10.903345866959553
chr1,202310094,202312094,chr1:202310094-202312094,1,2001,11.543031364797757
chr1,202316829,202318829,chr1:202316829-202318829,1,2001,11.568315998386693
chr1,202611581,202613581,chr1:202611581-202613581,4,2001,11.449314286349145
chr1,202896772,202898772,chr1:202896772-202898772,1,2001,11.481749119198106
chr1,202935404,202937404,chr1:202935404-202937404,1,2001,11.445490465875926
chr1,202994648,202996648,chr1:202994648-202996648,1,2001,11.48425927737423
chr1,203095835,203097835,chr1:203095835-203097835,1,2001,11.470605506412614
chr1,203154922,203156922,chr1:203154922-203156922,1,2001,11.45242425193142
chr1,203197860,203199860,chr1:203197860-203199860,1,2001,11.492677663772428
chr1,203763664,203765664,chr1:203763664-203765664,1,2001,11.495320268107408
chr1,203765650,203767650,chr1:203765650-203767650,1,2001,11.613815031794957
chr1,204120310,204122310,chr1:204120310-204122310,1,2001,11.47554814793667
chr1,204134465,204136465,chr1:204134465-204136465,1,2001,11.492852230432213
chr1,204328057,204330057,chr1:204328057-204330057,3,2001,11.425695265816476
chr1,205090150,205092150,chr1:205090150-205092150,2,2001,11.573039239578703
chr1,205179727,205181727,chr1:205179727-205181727,1,2001,11.485696263263227
chr1,205196037,205198037,chr1:205196037-205198037,1,2001,11.496715589291394
chr1,205325128,205327128,chr1:205325128-205327128,1,2001,11.477833276582507
chr1,205325218,205327218,chr1:205325218-205327218,1,2001,11.49084428602206
chr1,205390214,205392214,chr1:205390214-205392214,2,2001,11.686351777792662
chr1,205472683,205474683,chr1:205472683-205474683,1,2001,11.409979951405406
chr1,205537111,205539111,chr1:205537111-205539111,2,2001,11.440931612900823
chr1,205648630,205650630,chr1:205648630-205650630,1,2001,11.455436598683175
chr1,205818276,205820276,chr1:205818276-205820276,1,2001,11.546438298719476
chr1,205911588,205913588,chr1:205911588-205913588,3,2001,11.419522718937555
chr1,206223280,206225280,chr1:206223280-206225280,1,2001,11.488384491970898
chr1,206642585,206644585,chr1:206642585-206644585,1,2001,11.479652741094528
chr1,206679862,206681862,chr1:206679862-206681862,2,2001,11.484637514793338
chr1,206784904,206786904,chr1:206784904-206786904,3,2001,11.432781019492325
chr1,206971214,206973214,chr1:206971214-206973214,2,2001,11.545284090635924
chr1,207069787,207071787,chr1:207069787-207071787,2,2001,11.503376980670895
chr1,207118811,207120811,chr1:207118811-207120811,1,2001,11.502756808625515
chr1,207223422,207225422,chr1:207223422-207225422,1,2001,11.520435548491974
chr1,207225325,207227325,chr1:207225325-207227325,2,2001,11.503175184904649
chr1,207225619,207227619,chr1:207225619-207227619,3,2001,11.501772209539721
chr1,207626644,207628644,chr1:207626644-207628644,1,2001,11.563418232557904
chr1,207668472,207670472,chr1:207668472-207670472,1,2001,11.530092281708543
chr1,207817457,207819457,chr1:207817457-207819457,1,2001,11.484506051363642
chr1,209756044,209758044,chr1:209756044-209758044,1,2001,11.511361869619801
chr1,209858524,209860524,chr1:209858524-209860524,1,2001,11.5930983305694
chr1,209877135,209879135,chr1:209877135-209879135,1,2001,11.562729917318258
chr1,209940832,209942832,chr1:209940832-209942832,2,2001,11.501120000066944
chr1,210110518,210112518,chr1:210110518-210112518,1,2001,11.475846387537693
chr1,210405146,210407146,chr1:210405146-210407146,2,2001,11.490645561622092
chr1,210500595,210502595,chr1:210500595-210502595,1,2001,11.503282838498606
chr1,210501249,210503249,chr1:210501249-210503249,1,2001,11.52859194807703
chr1,211306457,211308457,chr1:211306457-211308457,2,2001,11.49771914166589
chr1,211665259,211667259,chr1:211665259-211667259,1,2001,11.480230499222303
chr1,211847972,211849972,chr1:211847972-211849972,1,2001,11.498552924883713
chr1,212002580,212004580,chr1:212002580-212004580,1,2001,11.482806862710623
chr1,212003114,212005114,chr1:212003114-212005114,1,2001,11.462313554830192
chr1,212207894,212209894,chr1:212207894-212209894,1,2001,11.564862814377499
chr1,212208002,212210002,chr1:212208002-212210002,1,2001,11.566716935567744
chr1,212457878,212459878,chr1:212457878-212459878,1,2001,11.527556465231532
chr1,212587243,212589243,chr1:212587243-212589243,2,2001,11.519465298724812
chr1,212587267,212589267,chr1:212587267-212589267,2,2001,11.520782803581659
chr1,212605228,212607228,chr1:212605228-212607228,3,2001,11.472142121542916
chr1,212737675,212739675,chr1:212737675-212739675,2,2001,11.533440789882924
chr1,212872327,212874327,chr1:212872327-212874327,1,2001,11.501990630991216
chr1,213122861,213124861,chr1:213122861-213124861,3,2001,11.478345541498891
chr1,213188217,213190217,chr1:213188217-213190217,1,2001,11.510919481988829
chr1,213223574,213225574,chr1:213223574-213225574,1,2001,11.538600321744756
chr1,214775531,214777531,chr1:214775531-214777531,2,2001,11.533250995340694
chr1,215177884,215179884,chr1:215177884-215179884,2,2001,11.737056699741302
chr1,215739721,215741721,chr1:215739721-215741721,2,2001,11.50763078125527
chr1,216595738,216597738,chr1:216595738-216597738,1,2001,11.643975529018535
chr1,217261987,217263987,chr1:217261987-217263987,1,2001,11.469108992705923
chr1,217310097,217312097,chr1:217310097-217312097,2,2001,11.488740212737895
chr1,219785487,219787487,chr1:219785487-219787487,1,2001,11.644053450818193
chr1,220100993,220102993,chr1:220100993-220102993,1,2001,11.515354435125225
chr1,220266454,220268454,chr1:220266454-220268454,1,2001,11.499129558343792
chr1,220700524,220702524,chr1:220700524-220702524,1,2001,11.487140340253573
chr1,220862627,220864627,chr1:220862627-220864627,2,2001,11.51119083251079
chr1,220920587,220922587,chr1:220920587-220922587,2,2001,11.503056075516692
chr1,221914518,221916518,chr1:221914518-221916518,1,2001,11.53018552860237
chr1,222816644,222818644,chr1:222816644-222818644,1,2001,11.545510513558199
chr1,223536544,223538544,chr1:223536544-223538544,1,2001,11.494986375828068
chr1,223852436,223854436,chr1:223852436-223854436,1,2001,11.502128861537216
chr1,223888294,223890294,chr1:223888294-223890294,1,2001,11.32074709928099
chr1,224032674,224034674,chr1:224032674-224034674,2,2001,11.51583004235074
chr1,224803178,224805178,chr1:224803178-224805178,2,2001,11.536338696368986
chr1,226128192,226130192,chr1:226128192-226130192,1,2001,11.4152181350913
chr1,226186066,226188066,chr1:226186066-226188066,1,2001,11.528355709835525
chr1,226410318,226412318,chr1:226410318-226412318,1,2001,11.484996355095015
chr1,226735500,226737500,chr1:226735500-226737500,3,2001,11.478670260872615
chr1,226925876,226927876,chr1:226925876-226927876,3,2001,11.48822876037491
chr1,227057272,227059272,chr1:227057272-227059272,1,2001,11.496489871061662
chr1,227126937,227128937,chr1:227126937-227128937,1,2001,11.506183699456797
chr1,227915218,227917218,chr1:227915218-227917218,2,2001,11.435371632754698
chr1,227921696,227923696,chr1:227921696-227923696,1,2001,11.403088893257864
chr1,227922112,227924112,chr1:227922112-227924112,1,2001,11.346160126019969
chr1,228002417,228004417,chr1:228002417-228004417,3,2001,11.382155610684105
chr1,228134631,228136631,chr1:228134631-228136631,2,2001,11.52325874448742
chr1,228193722,228195722,chr1:228193722-228195722,3,2001,11.513115623159388
chr1,228269360,228271360,chr1:228269360-228271360,2,2001,11.490119607078409
chr1,228269850,228271850,chr1:228269850-228271850,2,2001,11.518834265922202
chr1,228296013,228298013,chr1:228296013-228298013,3,2001,11.307636066449252
chr1,228326928,228328928,chr1:228326928-228328928,1,2001,11.527984418787861
chr1,228336414,228338414,chr1:228336414-228338414,1,2001,11.39200309874031
chr1,228352508,228354508,chr1:228352508-228354508,2,2001,11.45778971540027
chr1,228394830,228396830,chr1:228394830-228396830,1,2001,11.319550926757167
chr1,228603583,228605583,chr1:228603583-228605583,2,2001,11.45195486582522
chr1,228612026,228614026,chr1:228612026-228614026,1,2001,11.495091769596259
chr1,229405808,229407808,chr1:229405808-229407808,2,2001,11.49996208803924
chr1,229477688,229479688,chr1:229477688-229479688,1,2001,11.49520960074523
chr1,229760794,229762794,chr1:229760794-229762794,1,2001,11.508473515725232
chr1,229760962,229762962,chr1:229760962-229762962,1,2001,11.500565267937084
chr1,230201941,230203941,chr1:230201941-230203941,1,2001,11.480462311573959
chr1,230560674,230562674,chr1:230560674-230562674,1,2001,11.532425674691536
chr1,230777201,230779201,chr1:230777201-230779201,2,2001,11.543928886510667
chr1,230849336,230851336,chr1:230849336-230851336,1,2001,11.509376287727177
chr1,230882129,230884129,chr1:230882129-230884129,1,2001,11.500918506123089
chr1,231004335,231006335,chr1:231004335-231006335,1,2001,11.477862337067744
chr1,231174995,231176995,chr1:231174995-231176995,2,2001,11.428010938889383
chr1,231297673,231299673,chr1:231297673-231299673,1,2001,11.545405080216739
chr1,231663398,231665398,chr1:231663398-231665398,2,2001,11.544770314094754
chr1,231761560,231763560,chr1:231761560-231763560,1,2001,11.479864714743771
chr1,232650354,232652354,chr1:232650354-232652354,1,2001,11.657331480012791
chr1,232939637,232941637,chr1:232939637-232941637,1,2001,11.547771332735838
chr1,233085276,233087276,chr1:233085276-233087276,1,2001,11.512990802301418
chr1,234039457,234041457,chr1:234039457-234041457,1,2001,11.505751127646928
chr1,234613849,234615849,chr1:234613849-234615849,1,2001,11.553907567818591
chr1,234744271,234746271,chr1:234744271-234746271,1,2001,11.553667501802527
chr1,235291256,235293256,chr1:235291256-235293256,2,2001,11.538192617403709
chr1,235489802,235491802,chr1:235489802-235491802,1,2001,11.47992101824425
chr1,235666781,235668781,chr1:235666781-235668781,3,2001,11.52657413402403
chr1,235813054,235815054,chr1:235813054-235815054,1,2001,11.392014870310131
chr1,236227481,236229481,chr1:236227481-236229481,1,2001,11.513222940442542
chr1,236304831,236306831,chr1:236304831-236306831,1,2001,11.377107345643159
chr1,237166718,237168718,chr1:237166718-237168718,2,2001,11.57314975674668
chr1,237204701,237206701,chr1:237204701-237206701,1,2001,11.548736136985667
chr1,238053222,238055222,chr1:238053222-238055222,1,2001,11.580411366818216
chr1,240254184,240256184,chr1:240254184-240256184,2,2001,11.44757076777028
chr1,241519530,241521530,chr1:241519530-241521530,4,2001,11.477694285257963
chr1,241682085,241684085,chr1:241682085-241684085,1,2001,11.52867916565936
chr1,242010492,242012492,chr1:242010492-242012492,1,2001,11.561580829804429
chr1,242120068,242122068,chr1:242120068-242122068,2,2001,11.468706682206745
chr1,242161385,242163385,chr1:242161385-242163385,1,2001,11.48309665786363
chr1,242611784,242613784,chr1:242611784-242613784,2,2001,11.623057792301278
chr1,242686998,242688998,chr1:242686998-242688998,3,2001,11.483950245004795
chr1,244211240,244213240,chr1:244211240-244213240,1,2001,11.448356822511297
chr1,244514936,244516936,chr1:244514936-244516936,1,2001,11.55685402497802
chr1,244623672,244625672,chr1:244623672-244625672,1,2001,11.510354263281014
chr1,244815349,244817349,chr1:244815349-244817349,1,2001,11.494686255777557
chr1,244997607,244999607,chr1:244997607-244999607,1,2001,11.516228316635532
chr1,244997630,244999630,chr1:244997630-244999630,1,2001,11.522826281695949
chr1,245026827,245028827,chr1:245026827-245028827,1,2001,11.53252074816038
chr1,245317286,245319286,chr1:245317286-245319286,1,2001,11.493625738951465
chr1,246579714,246581714,chr1:246579714-246581714,1,2001,11.574597579695872
chr1,247093726,247095726,chr1:247093726-247095726,1,2001,11.465300300946772
chr1,247170395,247172395,chr1:247170395-247172395,1,2001,11.464040347741031
chr1,247274719,247276719,chr1:247274719-247276719,1,2001,11.48534898268983
chr1,247334319,247336319,chr1:247334319-247336319,1,2001,11.475908941750953
chr1,247418373,247420373,chr1:247418373-247420373,1,2001,11.604132796484574
chr1,247578457,247580457,chr1:247578457-247580457,2,2001,11.481346014578932
chr1,247580350,247582350,chr1:247580350-247582350,1,2001,11.522089353357922
chr1,247653369,247655369,chr1:247653369-247655369,1,2001,11.57826173740896
chr1,247669359,247671359,chr1:247669359-247671359,2,2001,11.636090980018345
chr1,247696141,247698141,chr1:247696141-247698141,3,2001,11.595561348180654
chr1,247711346,247713346,chr1:247711346-247713346,1,2001,11.640378475391865
chr1,247767887,247769887,chr1:247767887-247769887,2,2001,11.63273977250883
chr1,247875057,247877057,chr1:247875057-247877057,1,2001,11.643326955655459
chr1,247978031,247980031,chr1:247978031-247980031,1,2001,11.655681319831467
chr1,248019500,248021500,chr1:248019500-248021500,2,2001,11.534852428391918
chr1,248099330,248101330,chr1:248099330-248101330,1,2001,11.265091078240346
chr1,248111159,248113159,chr1:248111159-248113159,2,2001,11.66293619369121
chr1,248127633,248129633,chr1:248127633-248129633,1,2001,11.775871853921615
chr1,248184249,248186249,chr1:248184249-248186249,1,2001,11.684957103426687
chr1,248222983,248224983,chr1:248222983-248224983,2,2001,11.661605289222388
chr1,248307449,248309449,chr1:248307449-248309449,3,2001,11.651866278132777
chr1,248342287,248344287,chr1:248342287-248344287,1,2001,11.67667565998028
chr1,248365369,248367369,chr1:248365369-248367369,1,2001,11.640790278376526
chr1,248401230,248403230,chr1:248401230-248403230,2,2001,11.675091893094597
chr1,248436116,248438116,chr1:248436116-248438116,1,2001,11.618048249042909
chr1,248457880,248459880,chr1:248457880-248459880,1,2001,11.590392377831002
chr1,248486870,248488870,chr1:248486870-248488870,2,2001,11.667668710182555
chr1,248511076,248513076,chr1:248511076-248513076,1,2001,11.695032702377704
chr1,248549909,248551909,chr1:248549909-248551909,1,2001,11.586074844643893
chr1,248568295,248570295,chr1:248568295-248570295,2,2001,11.66066435838218
chr1,248635651,248637651,chr1:248635651-248637651,1,2001,11.565483781934875
chr1,248813185,248815185,chr1:248813185-248815185,1,2001,11.61246034157017
chr1,248844605,248846605,chr1:248844605-248846605,1,2001,11.667907653032755
chr1,249131376,249133376,chr1:249131376-249133376,2,2001,11.512577208852344
chr1,249199441,249201441,chr1:249199441-249201441,1,2001,11.486367132418836
chr10,694887,696887,chr10:694887-696887,1,2001,11.195735343807776
chr10,1033348,1035348,chr10:1033348-1035348,4,2001,11.483579486462881
chr10,1094306,1096306,chr10:1094306-1096306,1,2001,11.555276617753831
chr10,1101656,1103656,chr10:1101656-1103656,2,2001,11.489564468323676
chr10,1101775,1103775,chr10:1101775-1103775,2,2001,11.497426854626438
chr10,1778670,1780670,chr10:1778670-1780670,1,2001,11.516391448975641
chr10,3108711,3110711,chr10:3108711-3110711,3,2001,11.483017027091334
chr10,3214033,3216033,chr10:3214033-3216033,1,2001,11.40220752711233
chr10,4867368,4869368,chr10:4867368-4869368,4,2001,11.46355184027427
chr10,5004453,5006453,chr10:5004453-5006453,2,2001,11.738385531209794
chr10,5405971,5407971,chr10:5405971-5407971,2,2001,11.505769660114897
chr10,5453513,5455513,chr10:5453513-5455513,1,2001,11.449479442741177
chr10,5540533,5542533,chr10:5540533-5542533,1,2001,11.471273355023326
chr10,5854512,5856512,chr10:5854512-5856512,1,2001,11.489666402233478
chr10,5930534,5932534,chr10:5930534-5932534,1,2001,11.53628135856352
chr10,5930860,5932860,chr10:5930860-5932860,1,2001,11.530348311609199
chr10,6019150,6021150,chr10:6019150-6021150,1,2001,11.510809738653336
