enhancer,entropy
chr13:21304625-21304978,9.64254916473431
chr13:21517643-21517924,9.33478756128352
chr13:22392520-22392762,9.06085765238115
chr13:22583629-22583981,9.71049841661135
chr13:22636222-22636574,9.70903000636541
chr13:23168627-23169009,9.7696050034139
chr13:24289001-24289462,10.1320123808185
chr13:24528296-24528692,9.8140985398092
chr13:24543608-24543809,8.82808274708536
chr13:24624435-24624605,8.64281228287602
chr13:24839245-24839460,9.02806488855194
chr13:25268957-25269262,9.39813089034355
chr13:25691354-25691814,10.0722971971216
chr13:26177966-26178190,9.11101429694737
chr13:26265597-26265968,9.80025238991982
chr13:26456265-26456499,9.0736736314557
chr13:26462451-26462701,9.18034583856618
chr13:26475840-26476144,9.43203080203409
chr13:27748930-27749219,9.44152737683521
chr13:28590066-28590364,9.50994461477318
chr13:29042109-29042600,10.1721167241712
chr13:29044483-29044727,9.21156214559245
chr13:29393233-29393586,9.66164804568931
chr13:30963439-30963783,9.63742779585026
chr13:31314202-31314673,10.1157960248277
chr13:31585731-31585921,8.88170245638955
chr13:31948818-31949118,9.49681367346243
chr13:32212790-32213050,9.35901546785733
chr13:32690357-32690648,9.36810441582691
chr13:32699240-32700118,11.0277329484984
chr13:32700400-32700741,9.65602803047616
chr13:33781660-33782051,9.89383586659568
chr13:33858244-33858802,10.0916022743586
chr13:35574872-35575244,9.75271476919097
chr13:36054193-36054594,9.81771388062369
chr13:36630888-36631287,9.6360391617312
chr13:36648943-36649115,8.69618173173425
chr13:37611695-37611945,9.19204782726069
chr13:38067112-38067171,7.21451355961402
chr13:38101314-38101456,8.44286031776859
chr13:41591294-41591779,10.1907080510814
chr13:41624170-41624528,9.72424674537035
chr13:41651625-41651882,9.298744631098
chr13:41696937-41697322,9.84831135117351
chr13:42076874-42077120,9.12618682334446
chr13:42162855-42163294,9.99005332077049
chr13:42188044-42188379,9.64074731076929
chr13:42269057-42269475,9.95893335095277
chr13:42453037-42453433,9.91505836534154
chr13:43451555-43451845,9.4153247829775
chr13:43727960-43728297,9.61315672202568
chr13:44542732-44543742,11.1712150261379
chr13:44887042-44887399,9.72980174900401
chr13:44924960-44925274,9.55636046175043
chr13:45779406-45779631,9.04440598089241
chr13:46244354-46244716,9.77597485821414
chr13:46744966-46745134,8.69356721661874
chr13:46752144-46752602,10.0720502779679
chr13:46978118-46978313,8.9031019583277
chr13:47128564-47128952,9.76146509334357
chr13:48323808-48324175,9.69834264878468
chr13:48735940-48736323,9.89581222566199
chr13:48758454-48758724,9.30629361152909
chr13:48907859-48907955,7.85692548568349
chr13:49455753-49455899,8.50582283469119
chr13:49888133-49888426,9.4016591796622
chr13:50705225-50705612,9.61063678221219
chr13:50897882-50898235,9.69392030905131
chr13:51034237-51034585,9.63779649890309
chr13:51103280-51103738,10.0741286213998
chr13:51204178-51204550,9.77055020429318
chr13:51210187-51210463,9.42024205824456
chr13:51466138-51466579,10.0580418740647
chr13:51641920-51642198,9.27644901350208
chr13:51815944-51816141,8.78365847499514
chr13:52218923-52219366,10.0636349289265
chr13:53336765-53337066,9.47024157714843
chr13:53910959-53911050,7.73560418973499
chr13:55208577-55208909,9.66898033357852
chr13:55515473-55515560,7.68043640793503
chr13:59432708-59433064,9.68037498498052
chr13:59980699-59980952,8.98078366732793
chr13:60033102-60033487,9.83226074177761
chr13:60121238-60121531,9.463078830275
chr13:61383739-61384060,9.60700112754641
chr13:61913756-61914115,9.5734375280926
chr13:62173895-62174180,9.45690719283931
chr13:63021628-63021960,9.46910769765186
chr13:63626096-63626398,9.39565216309913
chr13:64448428-64448510,7.56762763270376
chr13:64596462-64596642,8.68598592346184
chr13:64652316-64652644,9.65550856035444
chr13:66880384-66880768,9.78022147891265
chr13:67146891-67147210,9.56991623083793
chr13:67457681-67458008,9.64009280085966
chr13:67461334-67461726,9.82318179913867
chr13:70561834-70562171,9.566203438321
chr13:70671265-70671561,9.48420509258359
chr13:72206339-72206570,9.01396511213266
chr13:72701161-72701484,9.61367266880763
chr13:73011619-73011852,9.17556584749413
chr13:73942793-73943059,9.26509946391454
chr13:74002389-74002533,8.47210526986717
chr13:74706134-74706569,9.96615082854614
chr13:74709487-74710034,10.2095064750695
chr13:74864558-74864878,9.54446830081242
chr13:75904010-75904233,9.0645392929295
chr13:75939887-75940324,10.0321918662886
chr13:76138851-76139260,9.92305222385132
chr13:76336754-76337033,9.39463852200165
chr13:76710919-76711181,9.28616422700376
chr13:76834064-76834452,9.77421715328398
chr13:77453598-77454010,9.96300750808591
chr13:77518651-77518968,9.57275957204313
chr13:77899332-77899971,10.5775402387374
chr13:78158324-78158538,9.00905735166034
chr13:80030193-80030565,9.73829950528011
chr13:80614628-80615478,10.9945957600519
chr13:81048022-81048142,8.16728610170467
chr13:84480650-84480755,8.0375847435119
chr13:84968235-84968593,9.81083599738402
chr13:87444403-87444606,8.76223520095271
chr13:88211990-88212263,9.3662408321177
chr13:88384592-88384886,9.35795312843576
chr13:89080505-89080840,9.68360124303646
chr13:90053531-90053928,9.88561167794851
chr13:90568619-90568996,9.7747374633393
chr13:91709082-91709307,9.14085979846647
chr13:92868650-92868886,9.13692472938837
chr13:92871734-92872145,9.9901035752638
chr13:92874267-92874578,9.55295734445528
chr13:93803477-93803844,9.76723715527482
chr13:94785518-94785984,10.020399454593
chr13:94976151-94976227,7.52297957398702
chr13:95753354-95753450,7.96539932647908
chr13:96488083-96488280,8.86972732398514
chr13:99128143-99128552,9.90088463860859
chr13:99128638-99129073,10.0377793147483
chr13:99647205-99647378,8.66613851135914
chr13:99930007-99930140,8.38597401636866
chr13:99931812-99933023,11.5380688955493
chr13:100026921-100028247,11.5889406460583
chr13:100077871-100078176,9.49602815520372
chr13:100309334-100309540,8.90982464042722
chr13:100310859-100311153,9.47165520261697
chr13:101041976-101042276,9.55619336990183
chr13:101820185-101820500,9.56326508403758
chr13:102403781-102404089,9.49526696526175
chr13:102412213-102412508,9.49825484027413
chr13:102627010-102627363,9.72363963464436
chr13:102827333-102827727,9.86593874125544
chr13:103557671-103557972,9.3465511184693
chr13:105792553-105792815,9.27037197104379
chr13:106186690-106186986,9.295668583557
chr13:106753025-106753272,9.24785432094629
chr13:107078443-107078580,8.08081553213768
chr13:107160222-107160504,9.34788089117814
chr13:107222796-107223196,8.82067051656631
chr13:107624035-107624287,9.28638841206382
chr13:108099145-108099375,9.10461010211658
chr13:108103235-108103615,9.78893007669403
chr13:108238726-108238999,9.31010686832648
chr13:108503880-108504176,9.37708763046829
chr13:108520964-108521235,9.25348825116778
chr13:108919755-108919960,8.90850275140397
chr13:108987608-108987753,8.41003279930334
chr13:109808669-109809037,9.78050597450741
chr13:110132729-110132862,8.33339136748928
chr13:110299478-110299796,9.57132269287018
chr13:110664530-110664847,9.59336761076679
chr13:110932842-110933175,9.58722761666578
chr13:110956468-110956902,10.0402815647066
chr13:110991031-110991380,9.69409201762268
chr13:111068169-111068419,9.18311575623585
chr13:111172874-111173635,10.8453068352762
chr13:111176913-111177121,9.00233612380579
chr13:111212014-111212166,8.45111241053545
chr13:111607450-111607830,9.81321644787005
chr13:111609846-111610157,9.55095160548644
chr13:111695990-111696309,9.51363464520396
chr13:112347236-112347393,8.06769536936949
chr13:113437900-113438182,9.31310840279346
chr13:113650051-113650400,9.71145286990707
chr13:114301802-114302224,9.81604785335079
chr13:114548051-114548420,9.76421068290613
chr13:114600157-114600520,9.79348510909615
chr13:114886123-114886363,9.17917849362779
chr13:114894223-114894969,10.7307057131987
chr14:20539809-20540045,8.89313204917278
chr14:21522548-21522854,9.58120302483636
chr14:21749950-21750343,9.82472532697678
chr14:22115392-22115940,10.1821976799409
chr14:22581490-22581596,7.9419673530926
chr14:22855094-22855648,10.3305650316757
chr14:22898076-22898384,9.56242192420776
chr14:23010025-23010178,8.49659622791802
chr14:23029387-23029658,9.31308367616538
chr14:23307440-23308274,11.0012748790155
chr14:23320228-23321035,10.9691334737886
chr14:23584186-23584501,9.56567594900585
chr14:23879213-23879548,9.66365528985589
chr14:23912649-23912990,9.66791697293752
chr14:24555845-24556044,8.96619005978905
chr14:24747075-24747483,9.88256948971253
chr14:24894575-24894716,8.44519264671467
chr14:25039939-25040483,10.237662010135
chr14:25148189-25148528,9.59822103388442
chr14:25464405-25464804,9.89327722020681
chr14:27263370-27263754,9.82217221028905
chr14:28846944-28847285,9.66946695888643
chr14:30663023-30663420,9.8727211631918
chr14:30663968-30664325,9.78292599837691
chr14:31055388-31055443,7.13969220892302
chr14:31559968-31560471,10.2611622695405
chr14:31698850-31699225,9.76969242283361
chr14:32472672-32472966,9.49175377188088
chr14:32477016-32477383,9.82331436258119
chr14:32800518-32800728,8.97190958917135
chr14:33041637-33041800,8.61186706372019
chr14:33696803-33697225,10.0179196077346
chr14:33800321-33800549,9.05828962262039
chr14:34095367-34095561,8.8429451798667
chr14:34162040-34162301,9.08263510483725
chr14:34339517-34339744,8.98055258514323
chr14:34529400-34529785,9.67743878215761
chr14:34532843-34533079,9.14857483307878
chr14:34802064-34802306,9.14775273829613
chr14:34841489-34841821,9.40727716481081
chr14:34844314-34844466,8.51283269449458
chr14:35090811-35090907,7.83838262814215
chr14:35274619-35275001,9.73805292600983
chr14:35400009-35400627,10.437581853925
chr14:35755957-35756376,10.0069958838597
chr14:35802308-35802726,9.96887871813928
chr14:35825324-35825456,8.32714792414631
chr14:35876265-35876636,9.77592106754429
chr14:36555858-36556103,9.22325937050701
chr14:36644066-36644508,10.098661112568
chr14:37310739-37311071,9.62122478764698
chr14:37317346-37317701,9.73416023477984
chr14:37468951-37469405,10.0784930344172
chr14:38052956-38053419,9.98248222439319
chr14:38534360-38534722,9.7596951951543
chr14:39122804-39122976,8.73539848457769
chr14:40668245-40668567,9.64187226219807
chr14:42158111-42158422,9.49891240687396
chr14:42980587-42980987,9.83956924047746
chr14:45607485-45607866,9.78703752376351
chr14:45721298-45721397,7.90852083157566
chr14:47526400-47526720,9.54581679720345
chr14:48109739-48110114,9.8273638853611
chr14:50237132-50237443,9.5348467268891
chr14:50336723-50336992,9.3612112012011
chr14:50439731-50439867,8.3220397666225
chr14:50450722-50451078,9.67189199464993
chr14:50497743-50497949,9.02911416929732
chr14:50511824-50512400,10.4887985381527
chr14:51834333-51834594,9.333225010483
chr14:51862095-51862490,9.91213104511742
chr14:52110768-52111053,9.37582685979517
chr14:52119936-52120349,9.9730904481666
chr14:52304523-52304675,8.45435521798959
chr14:52328681-52329167,10.17190462886
chr14:52332665-52333559,11.1008613519281
chr14:52336144-52336756,10.5188425752196
chr14:52349798-52350236,10.0104609554006
chr14:52350999-52351848,11.0176880136739
chr14:52544712-52544946,9.16168906243855
chr14:52584121-52584359,9.1192246186406
chr14:52622606-52622722,8.0441343629894
chr14:53302326-53302477,8.43558892318451
chr14:53421198-53421586,9.85817402322065
chr14:55538737-55539349,10.4943551201736
chr14:55569033-55569319,9.36184121490152
chr14:55569733-55570176,10.0406392047428
chr14:55589903-55590059,8.5850075375778
chr14:55716194-55716474,9.42640063464062
chr14:55731972-55732298,9.60389081965276
chr14:55765939-55766288,9.64110327066546
chr14:55921336-55921695,9.71466942715749
chr14:57009593-57009936,9.63352017123881
chr14:57047832-57047974,8.41764222858778
chr14:57227025-57227386,9.73088207535904
chr14:57307919-57308194,9.33664943351913
chr14:57366071-57366198,8.26424719836434
chr14:58215910-58216306,9.87112873226967
chr14:58444037-58444297,9.27322525988202
chr14:58726838-58727438,10.4772392062669
chr14:58766869-58767218,9.6394092696666
chr14:58911911-58912089,8.70111850734673
chr14:59517644-59517997,9.74052704853984
chr14:59768078-59768328,9.22307998787661
chr14:59800555-59800809,9.27575153266708
chr14:60316176-60316431,9.3185367217261
chr14:60679186-60679974,10.9039336032901
chr14:61456427-61456721,9.53033556227026
chr14:61568840-61569300,10.1344440100126
chr14:61612107-61612325,8.98887760044603
chr14:61645426-61645731,9.57112477245952
chr14:61652622-61652735,8.07032222532884
chr14:61803783-61804036,8.97204866068961
chr14:61804524-61805115,10.462477712742
chr14:61808896-61809049,8.48771021246451
chr14:61809267-61809583,9.6162673602723
chr14:61811731-61812149,9.95690922285306
chr14:61938268-61939375,11.3616707853158
chr14:61960014-61960497,10.1835587016689
chr14:62015577-62015884,9.44882099243248
chr14:62051291-62051566,9.38819594422078
chr14:63159002-63159168,8.65007491351726
chr14:63696416-63696592,8.74024946874851
chr14:64185455-64185764,8.63629853534457
chr14:64324216-64324732,10.2418404684376
chr14:65140427-65140812,9.89151798632943
chr14:65324744-65324966,9.05702639295165
chr14:65637410-65637773,9.75891740498447
chr14:65710565-65711133,10.4351776888058
chr14:65717940-65718310,9.82379130147945
chr14:66448805-66449095,9.42284389252483
chr14:67751261-67751573,9.15866517865992
chr14:68571232-68571846,10.5334726723597
chr14:68607037-68607479,10.076999611879
chr14:68634149-68634509,9.734621729125
chr14:68658646-68658820,8.72907278526976
chr14:68662623-68662933,9.38137994764372
chr14:68826345-68826913,10.4604700188262
chr14:68831089-68831428,9.64367090227197
chr14:68933312-68933746,10.0365220137916
chr14:68974359-68974746,9.85574346035418
chr14:69171999-69172408,9.95583986376489
chr14:69199843-69200146,9.55161437716292
chr14:69200999-69201425,10.0012119808621
chr14:69224405-69224743,9.6702915661561
chr14:69247587-69247770,8.81471253821353
chr14:69248827-69249033,8.98516236944837
chr14:69394861-69395248,9.88908393196937
chr14:69404659-69405002,9.68212612454862
chr14:70020113-70020453,9.71080736202388
chr14:70081383-70081681,9.49619491717928
chr14:70161683-70161933,9.30403217770475
chr14:70251267-70251371,8.06000568526263
chr14:71132254-71132379,8.33678179886201
chr14:71253294-71253580,9.44842555562886
chr14:71349559-71349894,9.6495571968982
chr14:71349940-71350165,9.14710897806405
chr14:71353477-71353744,9.37495091757431
chr14:71355374-71355775,9.93639312415885
chr14:71828206-71828408,8.90142838219835
chr14:72021992-72022911,11.1405093287073
chr14:72377642-72377923,9.38936950339269
chr14:72423806-72424082,9.4609153966725
chr14:74228460-74228789,9.73056176066001
chr14:74607211-74607609,9.90006716545484
chr14:75015716-75015962,9.26593242384996
chr14:75059529-75060083,10.4046426032163
chr14:75688633-75689211,10.461594950557
chr14:75716219-75717010,10.8685706489862
chr14:75765697-75765964,9.25119967026
chr14:75777354-75777713,9.77563161310615
chr14:75808435-75808603,8.74098514305548
chr14:76015506-76015808,9.54478691031573
chr14:76077277-76077555,9.40181948356551
chr14:76395057-76395394,9.67820678363624
chr14:77209394-77209765,9.82830700224567
chr14:77265287-77265548,9.23163691411812
chr14:77384574-77384777,8.97932061601795
chr14:77388817-77389330,10.2934033093293
chr14:77396429-77396646,9.05112610861675
chr14:77427398-77427552,8.54641465293169
chr14:78194844-78195080,9.11603226852971
chr14:78473429-78473840,9.9900485245493
chr14:79756853-79757329,10.0886944340772
chr14:79880226-79881040,10.8609582906387
chr14:80084258-80084404,8.4835207531684
chr14:81019191-81019257,7.31577921346643
chr14:81248217-81248588,9.82986756389796
chr14:81442935-81443331,9.89973361204515
chr14:81444771-81445241,10.2178469304832
chr14:81492438-81492499,7.27157017923289
chr14:81533491-81533857,9.58825546157051
chr14:81597072-81597358,9.23440238322978
chr14:81685513-81686063,10.2669176423037
chr14:81867255-81867616,9.69892551734738
chr14:81868469-81868528,7.30066562541908
chr14:83674613-83674690,7.64556069178324
chr14:85187207-85187325,8.17310604033314
chr14:85398952-85399308,9.75912253623998
chr14:85881762-85881957,8.91938009490051
chr14:86066316-86066619,9.49493327247419
chr14:87930298-87930498,8.89945236925913
chr14:88367537-88367955,10.0018897005267
chr14:88468736-88469338,10.5189963115437
chr14:88469787-88470067,9.32849984643011
chr14:88507103-88507530,10.013181153183
chr14:88884161-88884478,9.55097712411827
chr14:89680457-89680908,10.071072957575
chr14:89925437-89925732,9.49519074859933
chr14:89950912-89951066,8.55514744579939
chr14:90083286-90083622,9.61772209928166
chr14:90378074-90378289,9.01044593361199
chr14:90560682-90560941,9.28539059561384
chr14:91020743-91021035,9.440769255667
chr14:91096658-91097052,9.83517204249819
chr14:91097627-91097806,8.64916304499679
chr14:91127365-91127751,9.86283267017657
chr14:91224328-91224362,6.3297718621494
chr14:91529481-91529737,9.24089202410257
chr14:91869322-91869469,8.47658316363045
chr14:91871606-91872159,10.2983412808515
chr14:91926776-91927002,8.9965761712018
chr14:92211789-92212017,9.05379236707744
chr14:92446493-92446853,9.69473425789756
chr14:92853020-92853312,9.41947749099468
chr14:92926108-92926228,8.19511124733974
chr14:92942274-92942423,8.44399065100856
chr14:92996224-92996503,9.33580942904093
chr14:93044640-93044810,8.67485940669453
chr14:93049409-93049740,9.65910216327082
chr14:93120324-93121044,10.7032760461791
chr14:93193771-93194035,9.16034369374608
chr14:93252078-93252440,9.84205547143782
chr14:93475811-93476205,9.8699012340274
chr14:93540322-93540650,9.64668734057681
chr14:93569992-93570233,9.22851537463392
chr14:93891373-93891762,9.9057549941465
chr14:94437435-94437683,9.20267927480879
chr14:94748201-94748526,9.63348574164601
chr14:94808145-94809286,11.4607019445763
chr14:94851152-94851609,10.144305654158
chr14:94881504-94881678,8.72606738426589
chr14:95240730-95240950,8.69519878076277
chr14:95731733-95732288,10.3862258509189
chr14:95779970-95780439,10.1513814968023
chr14:96125888-96126188,9.12131618646549
chr14:96520330-96520568,9.13885289071144
chr14:96718007-96718377,9.76866212288778
chr14:97875296-97875460,8.30201225780625
chr14:98174056-98174277,9.06979765923655
chr14:98513457-98513851,9.87657190892349
chr14:98559516-98559667,8.53233336835987
chr14:98655813-98656445,10.5531200785158
chr14:98666455-98666696,9.17089140406892
chr14:99492806-99493078,9.36884516463541
chr14:99503090-99503470,9.7773552798555
chr14:99657940-99658586,10.5342740667726
chr14:99706771-99707240,10.0021433376499
chr14:99709481-99710408,11.0431386047529
chr14:99713000-99713727,10.7019246704559
chr14:99726837-99727734,11.0433433298239
chr14:99732028-99732250,9.03045447766415
chr14:99735950-99736476,9.99517817764803
chr14:99739493-99739630,8.3033967502596
chr14:100415478-100415881,8.22665050878945
chr14:100529714-100530104,9.85421898256383
chr14:100545432-100545867,10.0430705681189
chr14:100550040-100550358,9.53242778255198
chr14:100874667-100875097,9.96405935892878
chr14:100889838-100890227,9.83492105535881
chr14:100901180-100901603,9.9685648838953
chr14:101143693-101144188,10.2246521047165
chr14:101147038-101147458,9.95029065185123
chr14:102089844-102089938,7.84764453353264
chr14:102342938-102343183,9.09843616641568
chr14:103828242-103828602,9.72893828136957
chr14:103848844-103849188,9.70554939204238
chr14:103889614-103889901,9.48201143683467
chr14:104483678-104483886,8.96878934214696
chr14:104763034-104763369,9.59417453245801
chr14:105124819-105125041,8.95558854712919
chr14:105327046-105327788,8.93501940867527
chr14:105546439-105546836,9.72696779343848
chr14:107253494-107254031,10.2988949521185
chr15:20596893-20597220,9.57830451791042
chr15:20616457-20616559,7.83894967386234
chr15:21908717-21908912,8.86921886948298
chr15:22450316-22450421,8.02019211952818
chr15:22908894-22909338,9.96814115685254
chr15:22927527-22927784,9.29204963468215
chr15:25108650-25109004,9.72461164150969
chr15:25123469-25123644,8.5378865375241
chr15:25563100-25563402,9.47377257921466
chr15:25606189-25606253,7.2801902582643
chr15:25625771-25626455,10.6607166480167
chr15:25634776-25635000,9.06120027068816
chr15:25642287-25642724,10.0844070031118
chr15:25646289-25646668,9.84237019805376
chr15:25811823-25812139,9.32025349044516
chr15:26104619-26105255,10.5446265614088
chr15:26189125-26189384,9.13472149477134
chr15:26854717-26854952,9.09139034302515
chr15:29277250-29277459,9.01580608575901
chr15:29363933-29364047,8.08658351685987
chr15:29949236-29949642,9.79967436097006
chr15:30315678-30315833,8.54869599415819
chr15:31495213-31495478,9.30905536861955
chr15:31555534-31555833,9.48098020578159
chr15:31556077-31556632,10.3847459356399
chr15:31558458-31558972,10.2296182905128
chr15:31690304-31690476,8.73174238196754
chr15:31735072-31735294,9.03947406623622
chr15:31739959-31740450,10.1547211001259
chr15:32384266-32384605,9.6442727881626
chr15:32962221-32962756,10.3508779292078
chr15:33120518-33121018,10.2092050967268
chr15:33135808-33135977,8.60876766873907
chr15:33162710-33163027,9.4673103842296
chr15:33408328-33408688,9.69640511043047
chr15:33440518-33440847,9.67829382474723
chr15:33494122-33494379,9.28624262495754
chr15:34627277-34627936,10.6503860537548
chr15:36404848-36405114,9.3135539648328
chr15:36720333-36720777,10.0768318563146
chr15:37396811-37397277,10.1448145442968
chr15:38311300-38311597,9.48560939569291
chr15:38342742-38343194,10.0930629025896
chr15:38376586-38376698,8.11105961778053
chr15:38421726-38421911,8.78877136588944
chr15:38975132-38975347,9.06122552193979
chr15:39055505-39055677,8.47430548615839
chr15:39115428-39115847,9.99982676782792
chr15:39163582-39163767,8.90284067869903
chr15:39540453-39540799,9.70533778291014
chr15:39559141-39559459,9.53252444835433
chr15:39563210-39563560,9.70548850316863
chr15:39627132-39627473,9.66832424775264
chr15:39668694-39669075,9.84542581631512
chr15:39673743-39674138,9.90799140562581
chr15:39703846-39704297,10.1208567002784
chr15:39746441-39746964,10.2908169406965
chr15:39921500-39921920,9.98478232506533
chr15:40339886-40340243,9.76132792470085
chr15:40346483-40347151,10.685929560425
chr15:40395466-40395787,9.5476874887788
chr15:41158071-41158384,9.58429082779532
chr15:41953918-41954236,9.44674120975013
chr15:42232566-42232958,9.77785895159175
chr15:42262075-42262564,10.250187687488
chr15:44073726-44074107,9.71759855557271
chr15:44251210-44251567,9.75431867584989
chr15:45005185-45005759,10.3879330019787
chr15:45381898-45382257,9.7705038339509
chr15:45746745-45747578,11.000751421229
chr15:45875981-45876250,9.30261590975082
chr15:45929603-45930187,10.4435852019145
chr15:46545564-46545905,9.62865967289753
chr15:46758762-46759114,9.50242248210603
chr15:47894451-47894745,9.45545774668786
chr15:47979261-47979603,9.6462504084114
chr15:48253775-48254090,9.61003101932462
chr15:48311619-48311717,7.82695539354723
chr15:49189398-49189493,7.83287217347474
chr15:50408630-50408976,9.73263525396563
chr15:51598187-51598615,10.0383808939467
chr15:51619340-51619705,9.80218233424179
chr15:51850561-51850924,9.72548053211041
chr15:51911355-51912275,11.0746156000786
chr15:52135746-52136104,9.78000199996841
chr15:52299898-52300006,7.83630751286998
chr15:52305327-52305801,10.1686126603434
chr15:52438848-52438958,7.82278574367903
chr15:53708753-53709025,9.35334763989152
chr15:55095328-55096039,10.7446354232549
chr15:55559739-55560363,10.5277859145551
chr15:55874454-55874613,8.56609584209375
chr15:56475850-56476168,9.59208805573526
chr15:56940397-56940741,9.68928503693323
chr15:58433507-58434052,10.4033289959667
chr15:58574640-58574908,9.37569861470106
chr15:58739563-58739748,8.78479771434224
chr15:58751372-58751614,9.24771600060001
chr15:58809430-58809837,9.95960356012175
chr15:58810481-58810649,8.65465131991212
chr15:58816499-58816839,9.6606429352083
chr15:59144484-59144794,9.43062176369522
chr15:59158498-59158653,8.50230620189624
chr15:59469464-59469853,9.87891243105168
chr15:59478138-59478489,9.68530648860354
chr15:59530226-59530327,7.89616021087111
chr15:59536723-59536869,8.46552059052837
chr15:59698541-59698940,9.88710618406125
chr15:60757802-60757969,8.44298484957922
chr15:60818402-60818756,9.66247020818245
chr15:60839009-60839501,10.1731494186364
chr15:60881604-60881753,8.36825253893719
chr15:61298105-61298485,9.67087589325406
chr15:62207321-62207567,9.2316820548243
chr15:62405210-62405473,9.31727913744406
chr15:62430374-62430555,8.83429777758176
chr15:62516254-62516985,10.668228362133
chr15:62684510-62685208,10.6810857096792
chr15:63041385-63041512,8.30166159566303
chr15:63427902-63428515,10.5140004074712
chr15:63432131-63432432,9.42067578383893
chr15:63738462-63738717,9.21738304951443
chr15:63773261-63773631,9.84446561233454
chr15:63960737-63961079,9.64783725814663
chr15:64134183-64134518,9.62123024692056
chr15:64152422-64152670,9.30203409240703
chr15:64185014-64185515,10.23544031255
chr15:64188807-64189333,10.3152418454124
chr15:64397616-64397971,9.73842781986207
chr15:64748954-64749303,9.74460915457407
chr15:64932987-64933351,9.78386076229649
chr15:65175391-65175749,9.7454165884489
chr15:65176143-65176677,10.3504714570007
chr15:65185651-65186463,10.8764640162276
chr15:65189466-65189943,10.2020472734626
chr15:65244919-65245418,9.31451846733033
chr15:65596702-65597188,10.117231121679
chr15:67383217-67384219,11.2194886521985
chr15:67393197-67393867,10.6624814455929
chr15:67468171-67468380,8.82010721187268
chr15:67516633-67516865,9.09125375009795
chr15:67926783-67927143,9.70804948733927
chr15:68564990-68565500,10.2571708714319
chr15:68644845-68645256,9.95748162355139
chr15:68771712-68772048,9.61281365475623
chr15:68817140-68817423,9.39166555066573
chr15:68818732-68818982,9.23241873909517
chr15:68852393-68852527,8.28491778628749
chr15:69487654-69488051,9.8402402701296
chr15:69902643-69902959,9.62165369290964
chr15:70101259-70101454,8.88286888182855
chr15:70146031-70146330,9.49181592991543
chr15:70434543-70435101,10.3694409482397
chr15:70779021-70779387,9.79972016983856
chr15:71149072-71149436,9.83738375302252
chr15:71155799-71156069,9.38309397419683
chr15:72133892-72134113,9.07054921718825
chr15:72198564-72199008,10.031791478137
chr15:72448533-72448632,7.97705793464735
chr15:72520083-72520441,9.55927898564993
chr15:72671459-72671771,9.52537208193987
chr15:73493017-73493414,9.84109802113313
chr15:73792691-73793089,9.79462200842426
chr15:73983569-73983946,9.86436977196473
chr15:74222908-74223263,9.76251607254228
chr15:74258069-74258363,9.2948087284106
chr15:74721161-74721821,10.6888581499148
chr15:74876114-74876298,8.78067844240839
chr15:75326958-75327212,9.23524523216588
chr15:75384189-75384549,9.78206630085257
chr15:75397173-75397774,10.5503807485189
chr15:75423357-75423922,10.3829835998587
chr15:75745296-75745530,9.01780037613544
chr15:75891777-75892150,9.83156229722521
chr15:76045531-76045710,8.70247516674366
chr15:76901664-76901845,8.71015305301127
chr15:77289496-77289735,9.19197821662236
chr15:77480105-77480709,10.5427829055359
chr15:78037465-78037781,9.36424634983908
chr15:78327089-78327489,9.90523676581187
chr15:78339251-78339773,10.2863222053178
chr15:78362503-78362904,9.93993516817389
chr15:78368268-78368362,7.82855254286516
chr15:78953383-78953770,9.80011953979939
chr15:79152508-79152900,9.63467117845004
chr15:79331809-79332033,9.03097310679544
chr15:80164886-80165472,10.4714982290357
chr15:80240668-80240846,8.75272979016155
chr15:80254561-80254851,9.44129420853366
chr15:80258107-80258932,10.9201835549732
chr15:80265919-80266168,9.28048869804297
chr15:80269751-80270867,11.4066206455278
chr15:80453068-80453275,9.00283810788497
chr15:80773280-80773702,10.0127424168487
chr15:80786706-80787081,9.81577718516009
chr15:80789855-80790023,8.66550362213824
chr15:80932884-80933245,9.81303264591742
chr15:81156027-81156230,8.9812829733018
chr15:81207632-81207924,9.48029917770479
chr15:81277111-81277444,9.57670075588712
chr15:82156047-82156216,7.95245663307711
chr15:82274392-82274506,8.14657049466465
chr15:83231949-83232133,8.57327956444821
chr15:83253475-83253674,8.71719788985671
chr15:83500589-83500717,8.26878078915272
chr15:83731534-83731663,8.27381846358617
chr15:85463356-85463730,9.704302203817
chr15:85662697-85662918,8.96422369932813
chr15:85861581-85861931,9.71309532304368
chr15:85886798-85887001,8.86728483828536
chr15:85951741-85952026,9.36603027843799
chr15:85987048-85987479,10.0020784164485
chr15:86192682-86192944,9.25973130705665
chr15:86605620-86605935,9.56070595574427
chr15:86779203-86779595,9.84250820102646
chr15:87227426-87227675,9.28252841601256
chr15:87686750-87686803,7.03707216735228
chr15:88445057-88445811,10.8363115137962
chr15:88446311-88446678,9.82250830747101
chr15:88845323-88845674,9.76132216259182
chr15:89638395-89638800,9.91268094500625
chr15:90017364-90017928,10.4004143201446
chr15:90241907-90242276,9.7501136927805
chr15:90578762-90579351,10.432352479272
chr15:90590510-90590767,9.2688844068981
chr15:90604221-90604520,9.47388207001291
chr15:90701535-90701765,9.11481528191716
chr15:91373774-91374197,9.93677254043885
