promoter,entropy
chr12:15124955-15126955,12.243007627928
chr12:15373411-15375411,12.2467440179095
chr12:15474190-15476190,12.2425375651422
chr12:15941510-15943510,12.2734377512789
chr12:16034287-16036287,12.2324737028422
chr12:16063105-16065105,12.2238898613598
chr12:16429619-16431619,12.1975867613273
chr12:16499576-16501576,12.2489071773108
chr12:16499711-16501711,12.2505751820013
chr12:16758536-16760536,12.262540278719
chr12:16760148-16762148,12.2193807028655
chr12:18242127-18244127,12.1868865925105
chr12:19281625-19283625,12.175532375825
chr12:19591607-19593607,12.1856077083822
chr12:20962637-20964637,12.1806113737261
chr12:20974476-20976476,12.2260417046802
chr12:21167629-21169629,12.1944629021404
chr12:21283127-21285127,12.1646331857724
chr12:21486832-21488832,12.2062867416849
chr12:21524801-21526801,12.2180888638032
chr12:21653603-21655603,12.2642091407999
chr12:21653698-21655698,12.2514516270695
chr12:21756781-21758781,12.2006530018169
chr12:21809789-21811789,12.2671164934924
chr12:22088628-22090628,12.1999127363609
chr12:22486648-22488648,12.2087678674375
chr12:25149373-25151373,12.2551379250113
chr12:25347096-25349096,12.2458554788363
chr12:25347149-25349149,12.2404021819998
chr12:25705217-25707217,12.2050361946701
chr12:25800496-25802496,12.2078799539294
chr12:26985131-26987131,12.2876276469573
chr12:27090254-27092254,12.2774431446347
chr12:27090304-27092304,12.274350502991
chr12:27166339-27168339,12.2390601405688
chr12:27174454-27176454,12.2047076067334
chr12:27618742-27620742,12.2480890426433
chr12:27848451-27850451,12.2420832705848
chr12:27862705-27864705,12.2218713109663
chr12:27923515-27925515,12.2448918679645
chr12:27932186-27934186,12.2731172545898
chr12:29300935-29302935,12.2756632274417
chr12:29375555-29377555,12.2333682429011
chr12:30829178-30831178,12.1876191148869
chr12:30847929-30849929,12.2747503585452
chr12:30906448-30908448,12.267896486405
chr12:31078837-31080837,12.2818011894157
chr12:31478121-31480121,12.2705267499486
chr12:31811120-31813120,12.1666443294962
chr12:31811608-31813608,12.1623373964049
chr12:31881108-31883108,12.2511993711604
chr12:32111352-32113352,12.260439477753
chr12:32653976-32655976,12.2290602834902
chr12:32686226-32688226,12.2065265673638
chr12:32831133-32833133,12.2211976557175
chr12:32907887-32909887,12.2548805112059
chr12:33591754-33593754,12.2750315609224
chr12:34174215-34176215,12.2228416911701
chr12:38709556-38711556,12.245829952059
chr12:39298420-39300420,12.2875010379711
chr12:40018968-40020968,12.239141141334
chr12:40617812-40619812,12.2648021277855
chr12:40786195-40788195,12.2112275181742
chr12:41085243-41087243,12.2712584221056
chr12:41581249-41583249,12.2754075594655
chr12:41830540-41832540,12.1991297746773
chr12:42876416-42878416,12.2161276889895
chr12:43944774-43946774,12.2609515919015
chr12:44151576-44153576,12.2551364114793
chr12:44151620-44153620,12.2574278009815
chr12:44151746-44153746,12.2482656042106
chr12:44199178-44201178,12.2439221867332
chr12:44228663-44230663,12.2115935048705
chr12:45269633-45271633,12.2177467684323
chr12:45443882-45445882,12.2708735787893
chr12:45608769-45610769,12.269119544337
chr12:46383401-46385401,12.2778254238992
chr12:46662208-46664208,12.2887187722612
chr12:47218780-47220780,12.0624507784092
chr12:48118355-48120355,12.2930329190654
chr12:48165966-48167966,12.2476380660893
chr12:48397285-48399285,12.2882165736489
chr12:48499091-48501091,12.2717120015015
chr12:48512012-48514012,12.2554524040253
chr12:48550378-48552378,12.1987828704866
chr12:48596075-48598075,12.256545777308
chr12:48721762-48723762,12.2549980548285
chr12:48743674-48745674,12.2334773341922
chr12:48918414-48920414,12.1942024061726
chr12:48962829-48964829,12.2201449976574
chr12:49109781-49111781,12.2336431613159
chr12:49120217-49122217,12.1971277886573
chr12:49244957-49246957,12.2409940800364
chr12:49258653-49260653,12.1493338025057
chr12:49296892-49298892,12.1738122784351
chr12:49350252-49352252,12.2766578367793
chr12:49364641-49366641,12.2171658739549
chr12:49371235-49373235,12.2569911573502
chr12:49392088-49394088,12.2842999937586
chr12:49462808-49464808,12.2205310478278
chr12:49487602-49489602,12.2925127295092
chr12:49524304-49526304,12.2552372524645
chr12:49582107-49584107,12.2421819155278
chr12:49620708-49622708,12.2309103421671
chr12:49657781-49659781,12.1838797017578
chr12:49687908-49689908,12.2864416405003
chr12:49715970-49717970,12.2669407120064
chr12:49998433-50000433,12.1645768652193
chr12:50100197-50102197,12.2863808961643
chr12:50134292-50136292,12.262740752502
chr12:50134591-50136591,12.2625710463497
chr12:50221208-50223208,12.2837906228543
chr12:50296760-50298760,12.2817538971309
chr12:50343523-50345523,12.2813944005234
chr12:50365619-50367619,12.2547736654075
chr12:50418340-50420340,12.2286882714798
chr12:50477982-50479982,12.2553813683465
chr12:50496601-50498601,12.2965433441075
chr12:50504763-50506763,12.2119811976646
chr12:50676353-50678353,12.2534374040604
chr12:50793591-50795591,12.2493417903336
chr12:50897767-50899767,12.206748809908
chr12:51156788-51158788,12.2444860146003
chr12:51346781-51348781,12.2362637393325
chr12:51419199-51421199,12.2392274872164
chr12:51476454-51478454,12.2126508156692
chr12:51631507-51633507,12.1889581668363
chr12:51663202-51665202,12.2686353709682
chr12:51717464-51719464,12.204664965557
chr12:51739463-51741463,12.2403492043126
chr12:51784200-51786200,12.2955686495063
chr12:51817593-51819593,12.2763371587639
chr12:52224701-52226701,12.2485249346802
chr12:52280792-52282792,12.2459136888895
chr12:52300201-52302201,12.3048377598298
chr12:52344450-52346450,12.2254609003129
chr12:52415615-52417615,12.2599889831036
chr12:52462757-52464757,12.232167042192
chr12:52584784-52586784,12.2899345117697
chr12:52667428-52669428,12.2396761788218
chr12:52684299-52686299,12.2701688608405
chr12:52757406-52759406,12.2817186622207
chr12:52760309-52762309,12.2292336007013
chr12:52778417-52780417,12.2478132632769
chr12:52799176-52801176,12.2913200070638
chr12:52827110-52829110,12.2798814450244
chr12:52844910-52846910,12.2379966131778
chr12:52886181-52888181,12.2787059037529
chr12:52945931-52947931,12.2947701859932
chr12:52966609-52968609,12.289535289558
chr12:52994322-52996322,12.2816728877121
chr12:53011343-53013343,12.2972549395707
chr12:53044959-53046959,12.2587306129683
chr12:53073191-53075191,12.1881265214172
chr12:53096247-53098247,12.2174574301087
chr12:53170129-53172129,12.2740530883397
chr12:53188892-53190892,12.1978229221089
chr12:53206900-53208900,12.287678007519
chr12:53241067-53243067,12.3072496019425
chr12:53241778-53243778,12.3028188720311
chr12:53297868-53299868,12.2629806701116
chr12:53319253-53321253,12.2466334565966
chr12:53341842-53343842,12.2659897596084
chr12:53472204-53474204,12.263248004297
chr12:53490435-53492435,12.3043510717426
chr12:53496273-53498273,12.2580260243745
chr12:53644369-53646369,12.2609979353549
chr12:53661082-53663082,12.2760882176376
chr12:53688234-53690234,12.2544209670971
chr12:53772978-53774978,12.2562167924779
chr12:53834432-53836432,12.204092188469
chr12:53844885-53846885,12.0457608728511
chr12:53892444-53894444,12.0611663268371
chr12:53893704-53895704,12.2881253468523
chr12:53900422-53902422,12.2869803171386
chr12:54019199-54021199,12.2504913613089
chr12:54069109-54071109,12.2774300485012
chr12:54069512-54071512,12.2709838841705
chr12:54120307-54122307,12.2535697044714
chr12:54347651-54349651,12.2520155423074
chr12:54401889-54403889,12.1428574060891
chr12:54425831-54427831,12.2664674597851
chr12:54581778-54583778,12.0235274810499
chr12:54652370-54654370,12.2314949553306
chr12:54672915-54674915,12.2536779059258
chr12:54673473-54675473,12.2557699971903
chr12:54688563-54690563,12.2787465835326
chr12:54693821-54695821,12.2631323883363
chr12:54717873-54719873,12.1663884334102
chr12:54866386-54868386,12.234159736857
chr12:54890494-54892494,12.186515342657
chr12:54891567-54893567,12.165897626423
chr12:54942176-54944176,12.2397669424304
chr12:55027663-55029663,12.2703781214557
chr12:55041277-55043277,12.257272814005
chr12:55374622-55376622,12.2258102487662
chr12:55412728-55414728,12.267899638255
chr12:55522552-55524552,12.2306890626427
chr12:55613808-55615808,12.1875281346042
chr12:55640071-55642071,12.2271914128496
chr12:55688016-55690016,12.1725609073307
chr12:55713383-55715383,12.2202273305911
chr12:55724484-55726484,12.1969221550751
chr12:55757894-55759894,12.1358742544107
chr12:55793312-55795312,12.2147172770915
chr12:55819037-55821037,12.1932251551753
chr12:55844997-55846997,12.2101171048527
chr12:55862922-55864922,12.2262835857102
chr12:55944010-55946010,12.23453571663
chr12:55967198-55969198,12.2474754628178
chr12:56029675-56031675,12.258530804729
chr12:56074329-56076329,12.2868278416244
chr12:56100686-56102686,12.3073424645386
chr12:56108817-56110817,12.2774599149975
chr12:56113150-56115150,12.2583956594703
chr12:56122457-56124457,12.3120826261981
chr12:56222420-56224420,12.2835139184613
chr12:56319909-56321909,12.2653721284183
chr12:56320697-56322697,12.225816994641
chr12:56323945-56325945,12.2377041328751
chr12:56358846-56360846,12.2767642038325
chr12:56359496-56361496,12.2777743203604
chr12:56359552-56361552,12.2810912642688
chr12:56390042-56392042,12.2693403932447
chr12:56412103-56414103,12.2082087356776
chr12:56413688-56415688,12.1867874086446
chr12:56434638-56436638,12.242939432885
chr12:56472808-56474808,12.293599744655
chr12:56472891-56474891,12.2904219258764
chr12:56497102-56499102,12.2772881493019
chr12:56545203-56547203,12.245520269921
chr12:56551044-56553044,12.2682635947915
chr12:56614485-56616485,12.2813776859248
chr12:56614715-56616715,12.2725528679474
chr12:56617124-56619124,12.2615930998803
chr12:56622819-56624819,12.2589535496072
chr12:56623500-56625500,12.2754092399213
chr12:56726533-56728533,12.2687215490722
chr12:56726837-56728837,12.264673263469
chr12:56731662-56733662,12.2840296338599
chr12:56753037-56755037,12.2379922962333
chr12:56755583-56757583,12.1822808736433
chr12:56842249-56844249,12.2542502948483
chr12:56847435-56849435,12.2737962397659
chr12:56914608-56916608,12.2246961250582
chr12:57023115-57025115,12.3043290441163
chr12:57029163-57031163,12.2971845294484
chr12:57038852-57040852,12.239323237487
chr12:57081192-57083192,12.2796933687045
chr12:57118076-57120076,12.2666233180847
chr12:57327189-57329189,12.2826012930195
chr12:57352158-57354158,12.2662459538612
chr12:57387354-57389354,12.2823469777667
chr12:57409344-57411344,12.2629807192909
chr12:57442901-57444901,12.2732025368105
chr12:57443549-57445549,12.2656160614851
chr12:57471574-57473574,12.2643316224492
chr12:57504196-57506196,12.112684098191
chr12:57622355-57624355,12.2859183498857
chr12:57643976-57645976,12.2205234304259
chr12:57823788-57825788,12.2348072035905
chr12:57827467-57829467,12.2909229301829
chr12:57852917-57854917,12.2955959488284
chr12:57852933-57854933,12.2977161771809
chr12:57983941-57985941,12.2619844523231
chr12:57997404-57999404,12.2968862389802
chr12:58012692-58014692,12.2983129020172
chr12:58025464-58027464,12.2830343645209
chr12:58026022-58028022,12.2461467709126
chr12:58086737-58088737,12.1439921007842
chr12:58134944-58136944,12.2366560519718
chr12:58159976-58161976,12.272905460323
chr12:58164914-58166914,12.2773141970626
chr12:58165382-58167382,12.2675364521548
chr12:58239747-58241747,12.2750515098794
chr12:58334286-58336286,12.2149339448787
chr12:59313319-59315319,12.2533140944505
chr12:60082117-60084117,12.1912639732557
chr12:62653120-62655120,12.2489128664955
chr12:63327665-63329665,12.2635751939692
chr12:64061354-64063354,12.2737736391963
chr12:64172582-64174582,12.2454694315579
chr12:64237532-64239532,12.257429447176
chr12:64615076-64617076,12.2508768375986
chr12:64783345-64785345,12.2439283441588
chr12:64797127-64799127,12.2321381016647
chr12:65152226-65154226,12.1792522272103
chr12:65217351-65219351,12.2539062620124
chr12:65514346-65516346,12.2304876328591
chr12:65562350-65564350,12.2549972664845
chr12:65671422-65673422,12.241105751501
chr12:66523533-66525533,12.2410209724167
chr12:66581977-66583977,12.2476546234818
chr12:67071925-67073925,12.2066680324054
chr12:67662060-67664060,12.2569771034829
chr12:68552521-68554521,12.2155402028639
chr12:68618571-68620571,12.2238323123673
chr12:68646281-68648281,12.2026745924413
chr12:69003618-69005618,12.2680721172618
chr12:69138865-69140865,12.2391713493572
chr12:69201796-69203796,12.2333397631784
chr12:69741133-69743133,12.1973362040834
chr12:69863128-69865128,12.2564688017777
chr12:69978207-69980207,12.2474138139683
chr12:69978461-69980461,12.2375090504267
chr12:70003942-70005942,12.2280415827172
chr12:70131465-70133465,12.2149758877561
chr12:70218102-70220102,12.0422959150473
chr12:70635809-70637809,12.2480373171513
chr12:71030220-71032220,12.2260575660131
chr12:71181710-71183710,12.1943640128882
chr12:71313584-71315584,12.2721677088176
chr12:71550779-71552779,12.1857085067554
chr12:71832549-71834549,12.2772122048726
chr12:72147642-72149642,12.258737252975
chr12:72232486-72234486,12.231470388023
chr12:72331625-72333625,12.202978213568
chr12:74930550-74932550,12.239658014726
chr12:75602528-75604528,12.2446613010397
chr12:75723112-75725112,12.2122276998003
chr12:75727418-75729418,12.2081320604694
chr12:75904418-75906418,12.2073482125906
chr12:76424556-76426556,12.2439486743907
chr12:76477813-76479813,12.2591717872504
chr12:77271820-77273820,12.276382002491
chr12:78224068-78226068,12.1344684936998
chr12:79256772-79258772,12.244007976906
chr12:79257448-79259448,12.2719103523346
chr12:80327978-80329978,12.2634826154802
chr12:80328235-80330235,12.2657504093418
chr12:80602232-80604232,12.1837955600645
chr12:80837125-80839125,12.1735556991558
chr12:81100407-81102407,12.2610301504408
chr12:81109707-81111707,12.2696342501073
chr12:81330694-81332694,12.2533647417404
chr12:81470796-81472796,12.2767956906908
chr12:82151474-82153474,12.2780215902263
chr12:83079933-83081933,12.2782474574712
chr12:85305608-85307608,12.2553021279391
chr12:85429055-85431055,12.2088758571072
chr12:85429098-85431098,12.2108389275087
chr12:85673035-85675035,12.2608833226814
chr12:86229318-86231318,12.2664175484026
chr12:86267072-86269072,12.218668655363
chr12:86649196-86651196,12.2015827341631
chr12:87231783-87233783,12.1785803862387
chr12:88422176-88424176,12.1746070939333
chr12:88428267-88430267,12.2415761632668
chr12:88534993-88536993,12.2627205609536
chr12:88535072-88537072,12.262323130602
chr12:88973250-88975250,12.2453463795808
chr12:90048844-90050844,12.1924293889664
chr12:91397803-91399803,12.1981084271482
chr12:91451131-91453131,12.1768140508073
chr12:91571423-91573423,12.2147474036756
chr12:93095618-93097618,12.2559154116306
chr12:93322107-93324107,12.2652333009918
chr12:93770698-93772698,12.251589060469
chr12:93770919-93772919,12.2482395632205
chr12:93771325-93773325,12.2459025030293
chr12:93963174-93965174,12.2808311613662
chr12:94070146-94072146,12.2627791555773
chr12:94070492-94072492,12.2631662444352
chr12:94541498-94543498,12.2448128353738
chr12:94852764-94854764,12.2498712471899
chr12:95008927-95010927,12.2689257077367
chr12:95396489-95398489,12.2408516143119
chr12:95866821-95868821,12.2606702783581
chr12:95941620-95943620,12.2483767250221
chr12:95944266-95946266,12.2443586236719
chr12:96428439-96430439,12.2605005287977
chr12:96587159-96589159,12.2908794464446
chr12:96648237-96650237,12.2447882381438
chr12:96793366-96795366,12.2637060112302
chr12:98986402-98988402,12.2468020340246
chr12:99287674-99289674,12.2577878892079
chr12:99547577-99549577,12.2072542459589
chr12:100040527-100042527,12.2290638444716
chr12:100749856-100751856,12.2322146153572
chr12:100866550-100868550,12.259087011793
chr12:101187373-101189373,12.2515821477565
chr12:101603052-101605052,12.2385824162182
chr12:101672904-101674904,12.2006613979409
chr12:101868198-101870198,12.2166621254848
chr12:101987708-101989708,12.2020057176233
chr12:102132250-102134250,12.1964774903938
chr12:102223645-102225645,12.219125651459
chr12:102270104-102272104,12.2403789310793
chr12:102512909-102514909,12.2385180341341
chr12:102512948-102514948,12.2366263342362
chr12:102590623-102592623,12.1973467916857
chr12:102873423-102875423,12.1673269019744
chr12:103310381-103312381,12.2483676016866
chr12:103980068-103982068,12.2506551014018
chr12:104323111-104325111,12.2749925384106
chr12:104349993-104351993,12.071919455421
chr12:104608556-104610556,12.2525876265631
chr12:104679459-104681459,12.2373978895031
chr12:104696509-104698509,12.2516105501545
chr12:104849691-104851691,12.2645744027643
chr12:105351097-105353097,12.2561449347999
chr12:105351522-105353522,12.2724487944459
chr12:105379097-105381097,12.2434622753884
chr12:105500491-105502491,12.2394942822203
chr12:106695568-106697568,12.1369690450379
chr12:106750859-106752859,12.2515885877614
chr12:107077476-107079476,12.2453237087208
chr12:107167333-107169333,12.2369793259186
chr12:107973633-107975633,12.2711082638729
chr12:108167161-108169161,12.2686040407231
chr12:108522247-108524247,12.2714167719581
chr12:108524507-108526507,12.2542741416672
chr12:108732094-108734094,12.2575845362231
chr12:108908050-108910050,12.2564441037581
chr12:108990894-108992894,12.249838495573
chr12:109024854-109026854,12.181037404927
chr12:109095774-109097774,12.2689108262642
chr12:109272856-109274856,12.2767878409305
chr12:109458045-109460045,12.2377817583687
chr12:109459893-109461893,12.2039122516921
chr12:109534398-109536398,12.2563575032956
chr12:109534922-109536922,12.2748799404025
chr12:109576201-109578201,12.0437116910216
chr12:109825523-109827523,12.2424423390592
chr12:110251632-110253632,11.989437258926
chr12:110270212-110272212,12.2826913249048
chr12:110317293-110319293,12.2341569104461
chr12:110337078-110339078,12.2587914713077
chr12:110337322-110339322,12.2608681155966
chr12:110433194-110435194,12.202374490639
chr12:110436234-110438234,12.2584552124075
chr12:110504500-110506500,12.0889545289009
chr12:110561139-110563139,12.2002286586194
chr12:110840535-110842535,12.2536800267854
chr12:110887216-110889216,12.2251338102763
chr12:110905089-110907089,12.2394029962186
chr12:110905231-110907231,12.2510067302782
chr12:110905526-110907526,12.2604216824999
chr12:110938945-110940945,12.2674529189283
chr12:110939004-110941004,12.2696719228496
chr12:111020064-111022064,12.2284919660949
chr12:111283763-111285763,12.2301688448849
chr12:111357404-111359404,12.2684666399336
chr12:111805925-111807925,12.2879017699272
chr12:111842751-111844751,12.2719502154348
chr12:111871665-111873665,12.2599883060806
chr12:112036477-112038477,12.1840830593167
chr12:112036480-112038480,12.1840332040371
chr12:112122800-112124800,12.2596512695733
chr12:112122856-112124856,12.2540308408891
chr12:112203690-112205690,12.2808530260994
chr12:112450023-112452023,12.2617087999008
chr12:112450151-112452151,12.2558322310163
chr12:112545635-112547635,12.251390390891
chr12:112562348-112564348,12.0706807622223
chr12:112818896-112820896,12.1994128264382
chr12:112855701-112857701,12.2450436931632
chr12:113228548-113230548,12.2373785930081
chr12:113343581-113345581,12.2264850033506
chr12:113375237-113377237,12.2053858552274
chr12:113586662-113588662,12.2881668586716
chr12:113622284-113624284,12.2781364178579
chr12:113622330-113624330,12.2834374459865
chr12:113771973-113773973,12.2621702455786
chr12:113795370-113797370,12.2320884918495
chr12:113840692-113842692,12.2563874011732
chr12:114403176-114405176,12.2562572135638
chr12:116996185-116998185,12.0008757592736
chr12:117174905-117176905,12.1825498383656
chr12:117175095-117177095,12.1727387384098
chr12:117536251-117538251,12.2808469716673
chr12:117627300-117629300,12.2258021158529
chr12:117798607-117800607,12.1548316869692
chr12:118405028-118407028,12.1982666624713
chr12:118453465-118455465,12.2565815208166
chr12:118540810-118542810,12.2785326993765
chr12:118813357-118815357,12.2601133971838
chr12:119771516-119773516,12.2239738224747
chr12:120030263-120032263,12.2689370608851
chr12:120314095-120316095,12.2492477489218
chr12:120631513-120633513,12.2409975714854
chr12:120739123-120741123,12.1724889225512
chr12:120764592-120766592,12.2277705178003
chr12:120874892-120876892,12.139797516668
chr12:120883215-120885215,12.2587243730729
chr12:120883240-120885240,12.260282864715
chr12:120906558-120908558,12.2535238073152
chr12:120906659-120908659,12.2516042609559
chr12:120965964-120967964,12.1948748073152
chr12:120971132-120973132,12.2205099830135
chr12:121125112-121127112,12.2404529280802
chr12:121162540-121164540,12.2673599481482
chr12:121341155-121343155,12.23578952198
chr12:121453305-121455305,12.1997510188746
chr12:121476045-121478045,12.2494892079852
chr12:121569630-121571630,12.2685753805809
chr12:121733556-121735556,12.2986569274349
chr12:121791012-121793012,12.1557392685199
chr12:122063454-122065454,12.1215526343605
chr12:122106560-122108560,12.2106789735816
chr12:122149657-122151657,12.2715638149483
chr12:122230594-122232594,12.2920689940115
chr12:122295769-122297769,12.2733382554384
chr12:122355462-122357462,12.2301277153601
chr12:122515633-122517633,12.2601324202039
chr12:122651265-122653265,12.2272735311387
chr12:122749876-122751876,12.2203650837599
chr12:122906116-122908116,12.2928181678613
chr12:123010560-123012560,12.2649506021656
chr12:123010792-123012792,12.2529108595986
chr12:123200439-123202439,12.2354334163849
chr12:123236367-123238367,12.2125321156522
chr12:123318984-123320984,12.2163585031228
chr12:123379712-123381712,12.2690757238554
chr12:123450056-123452056,12.2683648992922
chr12:123458249-123460249,12.2427708249195
chr12:123458749-123460749,12.277416972752
chr12:123717290-123719290,12.2714938369028
chr12:123848756-123850756,12.2510537616626
chr12:124017265-124019265,12.2402720532919
chr12:124068075-124070075,12.1825802784769
chr12:124068077-124070077,12.1824549112305
chr12:124085623-124087623,12.228862217803
chr12:124117285-124119285,12.2327293088975
chr12:124117323-124119323,12.2317584517994
chr12:124154659-124156659,12.1839059485493
chr12:124195864-124197864,12.2347970372203
chr12:124772709-124774709,12.2169732801274
chr12:126105997-126107997,12.2379901066939
chr12:128750947-128752947,12.2696675696817
chr12:130387212-130389212,12.2875057186458
chr12:131112001-131114001,12.2532657615227
chr12:131199850-131201850,12.2414243741671
chr12:131322819-131324819,12.2474307045211
chr12:131355538-131357538,12.2491770236488
chr12:132378278-132380278,12.2137160325112
chr12:133066156-133068156,12.2401126512485
chr12:133186037-133188037,12.2745627058786
chr12:133194365-133196365,12.0515181572061
chr12:133286392-133288392,12.2481099189315
chr12:133404288-133406288,12.2571809717339
chr12:133404426-133406426,12.2619965762474
chr12:133706059-133708059,12.2079841982573
chr12:133706213-133708213,12.2215282001909
chr12:133756994-133758994,12.2366357407474
chr12:133757059-133759059,12.2392201616992
chr13:19754992-19756992,12.24792148926
chr13:20109903-20111903,12.0691043675113
chr13:20206787-20208787,12.2559328536433
chr13:20356176-20358176,12.1906879524115
chr13:20436776-20438776,12.2830876758609
chr13:20766114-20768114,12.3027200713435
chr13:21099012-21101012,12.2558481298414
chr13:21139954-21141954,12.2687874404271
chr13:21347097-21349097,12.241968169368
chr13:21634722-21636722,12.2479052576116
chr13:21713652-21715652,12.2316592896693
chr13:21749371-21751371,12.221092855071
chr13:21749741-21751741,12.220399988783
chr13:22032508-22034508,12.2724719637923
chr13:22032509-22034509,12.2725853396434
chr13:22177355-22179355,12.2676088133736
chr13:22244214-22246214,12.2376277443354
chr13:23754059-23756059,12.1991050823287
chr13:23948682-23950682,12.2254455940713
chr13:24006867-24008867,12.2435186049653
chr13:24462025-24464025,12.2503319940455
chr13:24470145-24472145,12.232870257103
chr13:25085948-25087948,12.2431097426485
chr13:25337300-25339300,12.1347378309139
chr13:25669275-25671275,12.2145238724516
chr13:25874665-25876665,12.2484703662105
chr13:26041911-26043911,12.2648786196867
chr13:26795508-26797508,12.2526070688779
chr13:26827240-26829240,12.2477524599342
chr13:27130839-27132839,12.2594897465865
chr13:27333922-27335922,12.2564570751941
chr13:27824691-27826691,12.2317703071228
chr13:27997680-27999680,12.2472004711507
chr13:28365779-28367779,12.2738549566306
chr13:28493167-28495167,12.2282547462573
chr13:28542505-28544505,12.2546080761037
chr13:28561774-28563774,12.1068925597049
chr13:28711642-28713642,12.2649216076465
chr13:29232140-29234140,12.2405544894914
chr13:29292150-29294150,12.2547633740785
chr13:29597747-29599747,12.2360435797288
chr13:31037464-31039464,12.1913292092724
chr13:31286614-31288614,12.183228265534
chr13:31308644-31310644,12.2224610588587
chr13:31773111-31775111,12.2568837086883
chr13:32312678-32314678,12.1992774259374
chr13:32312679-32314679,12.1992774259374
chr13:33001315-33003315,12.2678242434098
chr13:33111932-33113932,12.2560508164343
chr13:33112022-33114022,12.2516568906525
chr13:34391205-34393205,12.199302451174
chr13:35515423-35517423,12.2505340450925
chr13:36049832-36051832,12.163723270348
chr13:36049885-36051885,12.1621354431449
chr13:36428998-36430998,12.2345105050514
chr13:36704514-36706514,12.2571854156444
chr13:36787752-36789752,12.2566809300473
chr13:36870992-36872992,12.2545785328775
chr13:36943317-36945317,12.2185281908067
chr13:37005408-37007408,12.255491978561
chr13:37247048-37249048,12.2836364244497
chr13:37392338-37394338,12.2546983301207
chr13:37493409-37495409,12.2253477160767
chr13:37632850-37634850,12.2434948847885
chr13:38171981-38173981,12.1980859811825
chr13:38922907-38924907,12.2351413621497
chr13:39563996-39565996,12.1220001036801
chr13:39611213-39613213,12.2631380177225
chr13:39611447-39613447,12.2694556799588
chr13:40176356-40178356,12.2829559404272
chr13:40228763-40230763,12.2415268212929
chr13:41344347-41346347,12.1917907156111
chr13:41362546-41364546,12.2216809680345
chr13:41555418-41557418,12.2100898877624
chr13:41592508-41594508,12.2152186995537
chr13:41767720-41769720,12.2304124239687
chr13:41884340-41886340,12.2478323254879
chr13:41885174-41887174,12.2283719483218
chr13:42621843-42623843,12.1826778236399
chr13:42845288-42847288,12.2601210805473
chr13:43354685-43356685,12.2077299499603
chr13:44734393-44736393,12.2475944573207
chr13:44946977-44948977,12.2593510404885
chr13:45562613-45564613,12.2395711876784
chr13:45562664-45564664,12.2354138312179
chr13:45693630-45695630,12.2565162437636
chr13:45774175-45776175,12.2340707062765
chr13:46038029-46040029,12.2425970605966
chr13:46275438-46277438,12.2588028444083
chr13:46625913-46627913,12.2224847205248
chr13:46755459-46757459,12.2348014851111
chr13:46785077-46787077,12.2290963945383
chr13:47470211-47472211,12.2422371455312
chr13:48574462-48576462,12.2333440460622
chr13:48610702-48612702,12.2145944763047
chr13:48668277-48670277,12.2475189637447
chr13:48876882-48878882,12.2449088045733
chr13:49000043-49002043,10.9158705153827
chr13:49017840-49019840,12.2303008004517
chr13:49106392-49108392,12.2452250197204
chr13:49226846-49228846,12.1018242295485
chr13:49549047-49551047,12.2676175568718
chr13:49683438-49685438,12.2013840148507
chr13:49974674-49976674,12.2111572807209
chr13:50017428-50019428,12.2574347879932
chr13:50201434-50203434,12.1828804811142
chr13:50264623-50266623,12.2641233101893
chr13:50509637-50511637,12.2715051021036
chr13:51417075-51419075,12.2940514683175
chr13:51684364-51686364,12.2555141533689
chr13:51795469-51797469,12.2691948853994
chr13:51914167-51916167,12.2203725177929
chr13:52377298-52379298,12.2700947974457
chr13:52435083-52437083,12.2114855837029
chr13:52584630-52586630,12.2559700376724
chr13:52585522-52587522,12.2477048408468
chr13:52597826-52599826,12.2154695451561
chr13:52702228-52704228,12.2531408963983
chr13:52732996-52734996,12.1934922695277
chr13:53023813-53025813,12.2190714407013
chr13:53028494-53030494,12.2337819821943
chr13:53190604-53192604,12.1850209653781
chr13:53225825-53227825,12.2516940753657
chr13:53312947-53314947,12.2095118760734
chr13:53421775-53423775,12.2659340819161
chr13:53601875-53603875,12.2732243807089
chr13:58204788-58206788,12.2820610340088
chr13:60737119-60739119,12.258099795592
chr13:60969590-60971590,12.2437930804702
chr13:60970426-60972426,12.2551859943266
chr13:61988655-61990655,12.246809609753
chr13:70681625-70683625,12.2380933276394
chr13:72440330-72442330,12.1186143133331
chr13:73300886-73302886,12.2505227468963
chr13:73300938-73302938,12.2556317800905
chr13:73301041-73303041,12.2525770218447
chr13:74707066-74709066,12.2635189827411
chr13:76122615-76124615,12.261683318768
chr13:76122885-76124885,12.264078057265
chr13:76444173-76446173,12.1822063857844
chr13:77459540-77461540,12.2461356097601
chr13:77600331-77602331,12.2596077958348
chr13:77900177-77902177,12.1383212332457
chr13:78108808-78110808,12.2078452795294
chr13:78272015-78274015,12.2617611396933
chr13:78314294-78316294,12.2122989325428
chr13:78548858-78550858,12.2495565876472
chr13:79176695-79178695,12.2175665239574
chr13:79232314-79234314,12.2268908331718
chr13:80054258-80056258,12.2539092485567
chr13:84455528-84457528,12.2279031870726
chr13:86372483-86374483,12.199235806574
chr13:88323869-88325869,12.1893008645345
chr13:92049872-92051872,12.2369475887362
chr13:95130936-95132936,12.2376830733926
chr13:95253103-95255103,12.2583382323468
chr13:96084852-96086852,12.1310273489821
